cms_certification_number,num_chows_lite,num_chows_mcr,lite_dates,mcr_dates,first_lite_date,first_mcr_date,last_lite_date,last_mcr_date,n_common_exact,n_common_within_1m,match_type,discrepancy_flag,delta_first_months,within_0m,within_1m,jaccard_months,only_in_lite_dates,only_in_mcr_dates
105488,5,1,2021-01|2022-03|2022-07|2024-06|2024-07,2022-07,2021-01,2022-07,2024-07,2022-07,1,1,both_yes_different_months,1,-18.0,True,True,0.2,2021-01|2022-03|2024-06|2024-07,
105491,2,2,2018-03|2022-05,2018-06|2022-05,2018-03,2018-06,2022-05,2022-05,1,1,both_yes_different_months,1,-3.0,True,True,0.3333333333333333,2018-03,2018-06
105492,6,1,2020-01|2021-01|2021-03|2021-09|2021-12,2022-04,2020-01,2022-04,2021-12,2022-04,0,0,both_yes_different_months,1,-27.0,False,False,0.0,2020-01|2021-01|2021-03|2021-09|2021-12,2022-04
105495,5,1,2020-01|2021-01|2021-03|2021-12|2023-09,2023-09,2020-01,2023-09,2023-09,2023-09,1,1,both_yes_different_months,1,-44.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105496,2,0,2018-07|2023-04,,2018-07,,2023-04,,0,0,only_lite,1,,False,False,0.0,2018-07|2023-04,
105498,0,1,,2023-03,,2023-03,,2023-03,0,0,only_mcr,1,,False,False,0.0,,2023-03
105499,1,0,2018-07,,2018-07,,2018-07,,0,0,only_lite,1,,False,False,0.0,2018-07,
105503,3,1,2017-03|2018-12|2020-01,2020-01,2017-03,2020-01,2020-01,2020-01,1,1,both_yes_different_months,1,-34.0,True,True,0.3333333333333333,2017-03|2018-12,
105505,3,1,2021-09|2021-12|2022-04,2022-03,2021-09,2022-03,2022-04,2022-03,0,1,both_yes_different_months,1,-6.0,False,True,0.0,2021-09|2021-12|2022-04,2022-03
105506,2,1,2017-08|2018-01,2018-01,2017-08,2018-01,2018-01,2018-01,1,1,both_yes_different_months,1,-5.0,True,True,0.5,2017-08,
105507,5,1,2020-01|2021-01|2021-03|2021-12|2023-09,2023-09,2020-01,2023-09,2023-09,2023-09,1,1,both_yes_different_months,1,-44.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105510,4,1,2021-01|2021-03|2022-03|2022-07,2022-07,2021-01,2022-07,2022-07,2022-07,1,1,both_yes_different_months,1,-18.0,True,True,0.25,2021-01|2021-03|2022-03,
105514,1,1,2020-08,2020-11,2020-08,2020-11,2020-08,2020-11,0,0,both_yes_different_months,1,-3.0,False,False,0.0,2020-08,2020-11
105518,2,1,2017-08|2018-12,2019-08,2017-08,2019-08,2018-12,2019-08,0,0,both_yes_different_months,1,-24.0,False,False,0.0,2017-08|2018-12,2019-08
105519,5,1,2018-09|2020-01|2021-01|2021-03|2021-12,2018-09,2018-09,2018-09,2021-12,2018-09,1,1,both_yes_different_months,1,0.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105520,4,0,2020-01|2021-01|2021-03|2021-12,,2020-01,,2021-12,,0,0,only_lite,1,,False,False,0.0,2020-01|2021-01|2021-03|2021-12,
105522,4,1,2020-01|2021-01|2022-03|2022-07,2022-07,2020-01,2022-07,2022-07,2022-07,1,1,both_yes_different_months,1,-30.0,True,True,0.25,2020-01|2021-01|2022-03,
105523,1,1,2018-12,2019-08,2018-12,2019-08,2018-12,2019-08,0,0,both_yes_different_months,1,-8.0,False,False,0.0,2018-12,2019-08
105525,1,2,2017-04,2017-03|2017-04,2017-04,2017-03,2017-04,2017-04,1,1,both_yes_different_months,1,1.0,True,True,0.5,,2017-03
105526,0,1,,2022-09,,2022-09,,2022-09,0,0,only_mcr,1,,False,False,0.0,,2022-09
105528,3,1,2017-08|2019-01|2024-07,2019-01,2017-08,2019-01,2024-07,2019-01,1,1,both_yes_different_months,1,-17.0,True,True,0.3333333333333333,2017-08|2024-07,
105529,3,0,2018-05|2022-10,,2018-05,,2022-10,,0,0,only_lite,1,,False,False,0.0,2018-05|2022-10,
105530,5,1,2020-01|2021-01|2021-03|2021-12|2023-09,2023-09,2020-01,2023-09,2023-09,2023-09,1,1,both_yes_different_months,1,-44.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105531,5,1,2020-01|2021-01|2021-03|2021-12|2023-09,2023-09,2020-01,2023-09,2023-09,2023-09,1,1,both_yes_different_months,1,-44.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105532,2,1,2021-09|2022-04,2022-04,2021-09,2022-04,2022-04,2022-04,1,1,both_yes_different_months,1,-7.0,True,True,0.5,2021-09,
105533,1,0,2024-01,,2024-01,,2024-01,,0,0,only_lite,1,,False,False,0.0,2024-01,
105537,1,0,2022-02,,2022-02,,2022-02,,0,0,only_lite,1,,False,False,0.0,2022-02,
105538,2,0,2020-02|2023-02,,2020-02,,2023-02,,0,0,only_lite,1,,False,False,0.0,2020-02|2023-02,
105546,2,2,2021-05|2023-08,2021-07|2023-08,2021-05,2021-07,2023-08,2023-08,1,1,both_yes_different_months,1,-2.0,True,True,0.3333333333333333,2021-05,2021-07
105547,1,1,2020-08,2020-11,2020-08,2020-11,2020-08,2020-11,0,0,both_yes_different_months,1,-3.0,False,False,0.0,2020-08,2020-11
105549,5,1,2020-01|2021-01|2021-03|2021-12|2023-09,2023-09,2020-01,2023-09,2023-09,2023-09,1,1,both_yes_different_months,1,-44.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105550,3,1,2022-10|2023-09,2022-10,2022-10,2022-10,2023-09,2022-10,1,1,both_yes_different_months,1,0.0,True,True,0.5,2023-09,
105551,1,0,2023-11,,2023-11,,2023-11,,0,0,only_lite,1,,False,False,0.0,2023-11,
105552,1,1,2020-02,2020-03,2020-02,2020-03,2020-02,2020-03,0,1,both_yes_different_months,1,-1.0,False,True,0.0,2020-02,2020-03
105554,3,1,2018-05|2022-10,2022-10,2018-05,2022-10,2022-10,2022-10,1,1,both_yes_different_months,1,-53.0,True,True,0.5,2018-05,
105555,1,1,2021-03,2016-03,2021-03,2016-03,2021-03,2016-03,0,0,both_yes_different_months,1,60.0,False,False,0.0,2021-03,2016-03
105558,5,1,2020-01|2021-01|2021-03|2021-12|2023-11,2023-11,2020-01,2023-11,2023-11,2023-11,1,1,both_yes_different_months,1,-46.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105559,1,0,2019-01,,2019-01,,2019-01,,0,0,only_lite,1,,False,False,0.0,2019-01,
105564,5,1,2020-01|2021-01|2021-03|2021-12|2023-12,2023-12,2020-01,2023-12,2023-12,2023-12,1,1,both_yes_different_months,1,-47.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105565,1,1,2020-08,2020-11,2020-08,2020-11,2020-08,2020-11,0,0,both_yes_different_months,1,-3.0,False,False,0.0,2020-08,2020-11
105567,1,0,2022-02,,2022-02,,2022-02,,0,0,only_lite,1,,False,False,0.0,2022-02,
105570,2,1,2021-07|2021-10,2021-11,2021-07,2021-11,2021-10,2021-11,0,1,both_yes_different_months,1,-4.0,False,True,0.0,2021-07|2021-10,2021-11
105575,1,2,2023-08,2015-12|2023-08,2023-08,2015-12,2023-08,2023-08,1,1,both_yes_different_months,1,92.0,True,True,0.5,,2015-12
105578,5,1,2020-01|2021-01|2021-03|2021-12|2023-09,2023-09,2020-01,2023-09,2023-09,2023-09,1,1,both_yes_different_months,1,-44.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105579,2,2,2021-05|2023-08,2021-07|2023-08,2021-05,2021-07,2023-08,2023-08,1,1,both_yes_different_months,1,-2.0,True,True,0.3333333333333333,2021-05,2021-07
105580,3,1,2021-01|2022-03|2022-07,2022-07,2021-01,2022-07,2022-07,2022-07,1,1,both_yes_different_months,1,-18.0,True,True,0.3333333333333333,2021-01|2022-03,
105586,0,2,,2021-07|2023-08,,2021-07,,2023-08,0,0,only_mcr,1,,False,False,0.0,,2021-07|2023-08
105587,5,1,2020-01|2021-01|2021-03|2021-12|2023-09,2023-09,2020-01,2023-09,2023-09,2023-09,1,1,both_yes_different_months,1,-44.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105588,5,1,2020-01|2021-01|2021-03|2021-12|2023-11,2023-11,2020-01,2023-11,2023-11,2023-11,1,1,both_yes_different_months,1,-46.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105589,1,0,2021-01,,2021-01,,2021-01,,0,0,only_lite,1,,False,False,0.0,2021-01,
105596,2,1,2021-10|2021-11,2021-11,2021-10,2021-11,2021-11,2021-11,1,1,both_yes_different_months,1,-1.0,True,True,0.5,2021-10,
105599,3,1,2018-07|2023-01|2023-05,2023-05,2018-07,2023-05,2023-05,2023-05,1,1,both_yes_different_months,1,-58.0,True,True,0.3333333333333333,2018-07|2023-01,
105601,3,1,2021-09|2021-12|2022-04,2022-04,2021-09,2022-04,2022-04,2022-04,1,1,both_yes_different_months,1,-7.0,True,True,0.3333333333333333,2021-09|2021-12,
105602,2,1,2021-01|2021-04,2021-04,2021-01,2021-04,2021-04,2021-04,1,1,both_yes_different_months,1,-3.0,True,True,0.5,2021-01,
105606,2,2,2020-03,2015-11|2020-03,2020-03,2015-11,2020-03,2020-03,1,1,both_yes_different_months,1,52.0,True,True,0.5,,2015-11
105609,5,1,2018-09|2020-01|2021-01|2021-03|2021-12,2018-09,2018-09,2018-09,2021-12,2018-09,1,1,both_yes_different_months,1,0.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105611,5,1,2020-01|2021-01|2021-03|2021-12|2023-09,2023-09,2020-01,2023-09,2023-09,2023-09,1,1,both_yes_different_months,1,-44.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105612,4,1,2021-09|2021-12|2022-04,2022-04,2021-09,2022-04,2022-04,2022-04,1,1,both_yes_different_months,1,-7.0,True,True,0.3333333333333333,2021-09|2021-12,
105613,3,1,2021-09|2021-12|2022-12,2022-04,2021-09,2022-04,2022-12,2022-04,0,0,both_yes_different_months,1,-7.0,False,False,0.0,2021-09|2021-12|2022-12,2022-04
105616,0,1,,2021-01,,2021-01,,2021-01,0,0,only_mcr,1,,False,False,0.0,,2021-01
105618,1,0,2024-01,,2024-01,,2024-01,,0,0,only_lite,1,,False,False,0.0,2024-01,
105620,1,0,2021-01,,2021-01,,2021-01,,0,0,only_lite,1,,False,False,0.0,2021-01,
105623,4,1,2019-12|2020-10|2022-01,2020-12,2019-12,2020-12,2022-01,2020-12,0,0,both_yes_different_months,1,-12.0,False,False,0.0,2019-12|2020-10|2022-01,2020-12
105626,2,0,2022-10,,2022-10,,2022-10,,0,0,only_lite,1,,False,False,0.0,2022-10,
105627,3,1,2017-03|2018-12|2020-01,2020-01,2017-03,2020-01,2020-01,2020-01,1,1,both_yes_different_months,1,-34.0,True,True,0.3333333333333333,2017-03|2018-12,
105628,2,0,2021-06|2024-09,,2021-06,,2024-09,,0,0,only_lite,1,,False,False,0.0,2021-06|2024-09,
105629,1,0,2022-02,,2022-02,,2022-02,,0,0,only_lite,1,,False,False,0.0,2022-02,
105631,5,1,2020-01|2021-01|2021-03|2021-12|2023-09,2023-09,2020-01,2023-09,2023-09,2023-09,1,1,both_yes_different_months,1,-44.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105632,4,0,2020-01|2021-01|2021-03|2021-12,,2020-01,,2021-12,,0,0,only_lite,1,,False,False,0.0,2020-01|2021-01|2021-03|2021-12,
105638,2,2,2023-08|2024-06,2015-12|2023-08,2023-08,2015-12,2024-06,2023-08,1,1,both_yes_different_months,1,92.0,True,True,0.3333333333333333,2024-06,2015-12
105640,2,1,2022-03|2022-07,2022-07,2022-03,2022-07,2022-07,2022-07,1,1,both_yes_different_months,1,-4.0,True,True,0.5,2022-03,
105641,5,1,2018-09|2020-01|2021-01|2021-03|2021-12,2018-09,2018-09,2018-09,2021-12,2018-09,1,1,both_yes_different_months,1,0.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105643,2,0,2021-01|2023-12,,2021-01,,2023-12,,0,0,only_lite,1,,False,False,0.0,2021-01|2023-12,
105644,5,1,2020-01|2021-01|2021-03|2021-12|2023-09,2023-09,2020-01,2023-09,2023-09,2023-09,1,1,both_yes_different_months,1,-44.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105649,2,1,2022-03|2022-07,2022-07,2022-03,2022-07,2022-07,2022-07,1,1,both_yes_different_months,1,-4.0,True,True,0.5,2022-03,
105651,2,1,2022-12|2023-06,2023-06,2022-12,2023-06,2023-06,2023-06,1,1,both_yes_different_months,1,-6.0,True,True,0.5,2022-12,
105652,4,0,2018-03|2021-11|2022-01,,2018-03,,2022-01,,0,0,only_lite,1,,False,False,0.0,2018-03|2021-11|2022-01,
105653,5,1,2020-01|2021-01|2021-03|2021-12|2023-12,2023-12,2020-01,2023-12,2023-12,2023-12,1,1,both_yes_different_months,1,-47.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105654,1,0,2017-02,,2017-02,,2017-02,,0,0,only_lite,1,,False,False,0.0,2017-02,
105655,2,0,2020-02|2023-02,,2020-02,,2023-02,,0,0,only_lite,1,,False,False,0.0,2020-02|2023-02,
105657,1,0,2022-02,,2022-02,,2022-02,,0,0,only_lite,1,,False,False,0.0,2022-02,
105659,2,1,2022-02|2024-05,2022-01,2022-02,2022-01,2024-05,2022-01,0,1,both_yes_different_months,1,1.0,False,True,0.0,2022-02|2024-05,2022-01
105662,2,0,2022-10,,2022-10,,2022-10,,0,0,only_lite,1,,False,False,0.0,2022-10,
105663,5,1,2020-01|2021-01|2021-03|2021-12|2023-09,2023-09,2020-01,2023-09,2023-09,2023-09,1,1,both_yes_different_months,1,-44.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105664,3,1,2018-05|2020-04|2022-11,2020-04,2018-05,2020-04,2022-11,2020-04,1,1,both_yes_different_months,1,-23.0,True,True,0.3333333333333333,2018-05|2022-11,
105665,5,1,2020-01|2021-01|2021-03|2021-12|2023-09,2023-09,2020-01,2023-09,2023-09,2023-09,1,1,both_yes_different_months,1,-44.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105666,1,1,2018-10,2018-11,2018-10,2018-11,2018-10,2018-11,0,1,both_yes_different_months,1,-1.0,False,True,0.0,2018-10,2018-11
105673,1,0,2021-01,,2021-01,,2021-01,,0,0,only_lite,1,,False,False,0.0,2021-01,
105679,1,0,2024-01,,2024-01,,2024-01,,0,0,only_lite,1,,False,False,0.0,2024-01,
105680,5,1,2018-09|2020-01|2021-01|2021-03|2021-12,2018-09,2018-09,2018-09,2021-12,2018-09,1,1,both_yes_different_months,1,0.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105683,2,1,2020-11|2022-01,2020-11,2020-11,2020-11,2022-01,2020-11,1,1,both_yes_different_months,1,0.0,True,True,0.5,2022-01,
105684,4,2,2018-07|2021-03|2021-08|2022-09,2021-08|2022-09,2018-07,2021-08,2022-09,2022-09,2,2,both_yes_different_months,1,-37.0,True,True,0.5,2018-07|2021-03,
105685,1,1,2022-02,2022-01,2022-02,2022-01,2022-02,2022-01,0,1,both_yes_different_months,1,1.0,False,True,0.0,2022-02,2022-01
105686,2,0,2019-11|2021-06,,2019-11,,2021-06,,0,0,only_lite,1,,False,False,0.0,2019-11|2021-06,
105688,1,1,2021-10,2022-04,2021-10,2022-04,2021-10,2022-04,0,0,both_yes_different_months,1,-6.0,False,False,0.0,2021-10,2022-04
105691,3,1,2017-03|2018-12|2020-01,2020-01,2017-03,2020-01,2020-01,2020-01,1,1,both_yes_different_months,1,-34.0,True,True,0.3333333333333333,2017-03|2018-12,
105692,4,2,2018-07|2021-03|2021-08|2022-09,2021-08|2022-09,2018-07,2021-08,2022-09,2022-09,2,2,both_yes_different_months,1,-37.0,True,True,0.5,2018-07|2021-03,
105693,6,1,2020-01|2021-01|2021-03|2021-09|2021-12,2022-04,2020-01,2022-04,2021-12,2022-04,0,0,both_yes_different_months,1,-27.0,False,False,0.0,2020-01|2021-01|2021-03|2021-09|2021-12,2022-04
105694,2,0,2017-02|2022-02,,2017-02,,2022-02,,0,0,only_lite,1,,False,False,0.0,2017-02|2022-02,
105702,1,1,2020-08,2021-09,2020-08,2021-09,2020-08,2021-09,0,0,both_yes_different_months,1,-13.0,False,False,0.0,2020-08,2021-09
105705,2,0,2020-02|2023-02,,2020-02,,2023-02,,0,0,only_lite,1,,False,False,0.0,2020-02|2023-02,
105706,1,1,2020-08,2021-09,2020-08,2021-09,2020-08,2021-09,0,0,both_yes_different_months,1,-13.0,False,False,0.0,2020-08,2021-09
105707,1,1,2018-05,2018-06,2018-05,2018-06,2018-05,2018-06,0,1,both_yes_different_months,1,-1.0,False,True,0.0,2018-05,2018-06
105708,3,1,2018-07|2023-01|2023-05,2023-05,2018-07,2023-05,2023-05,2023-05,1,1,both_yes_different_months,1,-58.0,True,True,0.3333333333333333,2018-07|2023-01,
105709,6,1,2018-09|2020-01|2021-01|2021-03|2021-12,2018-09,2018-09,2018-09,2021-12,2018-09,1,1,both_yes_different_months,1,0.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105711,2,1,2020-08|2021-09,2021-09,2020-08,2021-09,2021-09,2021-09,1,1,both_yes_different_months,1,-13.0,True,True,0.5,2020-08,
105712,4,1,2021-01|2021-03|2022-03|2022-07,2022-07,2021-01,2022-07,2022-07,2022-07,1,1,both_yes_different_months,1,-18.0,True,True,0.25,2021-01|2021-03|2022-03,
105717,1,0,2019-07,,2019-07,,2019-07,,0,0,only_lite,1,,False,False,0.0,2019-07,
105718,5,1,2020-01|2021-01|2021-03|2021-12|2023-12,2023-12,2020-01,2023-12,2023-12,2023-12,1,1,both_yes_different_months,1,-47.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105721,3,2,2018-12|2020-12|2023-08,2018-12|2020-12,2018-12,2018-12,2023-08,2020-12,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,2023-08,
105723,3,1,2018-07|2023-01|2023-05,2023-05,2018-07,2023-05,2023-05,2023-05,1,1,both_yes_different_months,1,-58.0,True,True,0.3333333333333333,2018-07|2023-01,
105727,3,1,2018-05|2022-07|2022-10,2022-10,2018-05,2022-10,2022-10,2022-10,1,1,both_yes_different_months,1,-53.0,True,True,0.3333333333333333,2018-05|2022-07,
105729,2,0,2021-09|2022-04,,2021-09,,2022-04,,0,0,only_lite,1,,False,False,0.0,2021-09|2022-04,
105734,2,1,2022-06|2023-02,2023-02,2022-06,2023-02,2023-02,2023-02,1,1,both_yes_different_months,1,-8.0,True,True,0.5,2022-06,
105743,1,0,2022-09,,2022-09,,2022-09,,0,0,only_lite,1,,False,False,0.0,2022-09,
105744,2,0,2020-02|2023-02,,2020-02,,2023-02,,0,0,only_lite,1,,False,False,0.0,2020-02|2023-02,
105745,2,0,2020-02|2023-02,,2020-02,,2023-02,,0,0,only_lite,1,,False,False,0.0,2020-02|2023-02,
105747,4,1,2021-09|2021-12|2022-04|2024-01,2022-04,2021-09,2022-04,2024-01,2022-04,1,1,both_yes_different_months,1,-7.0,True,True,0.25,2021-09|2021-12|2024-01,
105751,3,1,2021-09|2021-12|2022-04,2022-04,2021-09,2022-04,2022-04,2022-04,1,1,both_yes_different_months,1,-7.0,True,True,0.3333333333333333,2021-09|2021-12,
105755,2,1,2018-07|2023-04,2023-04,2018-07,2023-04,2023-04,2023-04,1,1,both_yes_different_months,1,-57.0,True,True,0.5,2018-07,
105761,3,1,2021-01|2022-03|2022-07,2022-07,2021-01,2022-07,2022-07,2022-07,1,1,both_yes_different_months,1,-18.0,True,True,0.3333333333333333,2021-01|2022-03,
105762,3,1,2018-07|2023-01|2023-05,2023-05,2018-07,2023-05,2023-05,2023-05,1,1,both_yes_different_months,1,-58.0,True,True,0.3333333333333333,2018-07|2023-01,
105764,5,1,2020-01|2021-01|2021-03|2021-12|2023-11,2023-11,2020-01,2023-11,2023-11,2023-11,1,1,both_yes_different_months,1,-46.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105765,2,3,2020-11|2023-09,2016-08|2020-11|2023-08,2020-11,2016-08,2023-09,2023-08,1,2,both_yes_different_months,1,51.0,True,True,0.25,2023-09,2016-08|2023-08
105774,2,3,2020-11|2023-09,2016-08|2020-11|2023-08,2020-11,2016-08,2023-09,2023-08,1,2,both_yes_different_months,1,51.0,True,True,0.25,2023-09,2016-08|2023-08
105777,2,1,2021-05|2023-09,2023-08,2021-05,2023-08,2023-09,2023-08,0,1,both_yes_different_months,1,-27.0,False,True,0.0,2021-05|2023-09,2023-08
105786,6,1,2020-01|2021-01|2021-03|2021-12|2022-04|2024-01,2022-04,2020-01,2022-04,2024-01,2022-04,1,1,both_yes_different_months,1,-27.0,True,True,0.1666666666666666,2020-01|2021-01|2021-03|2021-12|2024-01,
105795,5,1,2020-01|2021-01|2021-03|2021-12|2023-12,2023-12,2020-01,2023-12,2023-12,2023-12,1,1,both_yes_different_months,1,-47.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105802,2,2,2017-12|2021-09,2017-08|2021-09,2017-12,2017-08,2021-09,2021-09,1,1,both_yes_different_months,1,4.0,True,True,0.3333333333333333,2017-12,2017-08
105803,1,1,2022-01,2021-12,2022-01,2021-12,2022-01,2021-12,0,1,both_yes_different_months,1,1.0,False,True,0.0,2022-01,2021-12
105804,2,2,2020-09|2023-09,2020-10|2023-09,2020-09,2020-10,2023-09,2023-09,1,2,both_yes_different_months,1,-1.0,True,True,0.3333333333333333,2020-09,2020-10
105805,3,2,2020-07|2022-02|2022-05,2020-07|2022-05,2020-07,2020-07,2022-05,2022-05,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,2022-02,
105807,1,0,2022-02,,2022-02,,2022-02,,0,0,only_lite,1,,False,False,0.0,2022-02,
105808,2,1,2021-03|2021-05,2021-05,2021-03,2021-05,2021-05,2021-05,1,1,both_yes_different_months,1,-2.0,True,True,0.5,2021-03,
105813,1,0,2018-03,,2018-03,,2018-03,,0,0,only_lite,1,,False,False,0.0,2018-03,
105816,0,1,,2022-01,,2022-01,,2022-01,0,0,only_mcr,1,,False,False,0.0,,2022-01
105820,0,1,,2016-06,,2016-06,,2016-06,0,0,only_mcr,1,,False,False,0.0,,2016-06
105822,3,1,2021-01|2022-03|2022-07,2022-07,2021-01,2022-07,2022-07,2022-07,1,1,both_yes_different_months,1,-18.0,True,True,0.3333333333333333,2021-01|2022-03,
105824,3,3,2017-12|2021-09|2023-08,2017-08|2021-09|2023-07,2017-12,2017-08,2023-08,2023-07,1,2,both_yes_different_months,1,4.0,True,True,0.2,2017-12|2023-08,2017-08|2023-07
105825,0,1,,2022-07,,2022-07,,2022-07,0,0,only_mcr,1,,False,False,0.0,,2022-07
105826,2,1,2021-03|2021-05,2021-05,2021-03,2021-05,2021-05,2021-05,1,1,both_yes_different_months,1,-2.0,True,True,0.5,2021-03,
105828,3,1,2018-11|2021-12,2018-11,2018-11,2018-11,2021-12,2018-11,1,1,both_yes_different_months,1,0.0,True,True,0.5,2021-12,
105834,0,1,,2022-12,,2022-12,,2022-12,0,0,only_mcr,1,,False,False,0.0,,2022-12
105835,2,1,2022-02|2023-09,2022-02,2022-02,2022-02,2023-09,2022-02,1,1,both_yes_different_months,1,0.0,True,True,0.5,2023-09,
105839,3,1,2017-08|2019-01|2024-07,2019-01,2017-08,2019-01,2024-07,2019-01,1,1,both_yes_different_months,1,-17.0,True,True,0.3333333333333333,2017-08|2024-07,
105842,3,1,2018-07|2023-01|2023-05,2023-05,2018-07,2023-05,2023-05,2023-05,1,1,both_yes_different_months,1,-58.0,True,True,0.3333333333333333,2018-07|2023-01,
105843,7,1,2020-01|2021-01|2021-03|2021-12|2022-04|2022-05|2024-01,2022-05,2020-01,2022-05,2024-01,2022-05,1,1,both_yes_different_months,1,-28.0,True,True,0.1428571428571428,2020-01|2021-01|2021-03|2021-12|2022-04|2024-01,
105846,4,0,2020-01|2021-01|2021-03|2021-12,,2020-01,,2021-12,,0,0,only_lite,1,,False,False,0.0,2020-01|2021-01|2021-03|2021-12,
105849,2,1,2022-09,2023-02,2022-09,2023-02,2022-09,2023-02,0,0,both_yes_different_months,1,-5.0,False,False,0.0,2022-09,2023-02
105851,1,0,2018-11,,2018-11,,2018-11,,0,0,only_lite,1,,False,False,0.0,2018-11,
105852,2,0,2018-07|2023-04,,2018-07,,2023-04,,0,0,only_lite,1,,False,False,0.0,2018-07|2023-04,
105855,1,0,2021-01,,2021-01,,2021-01,,0,0,only_lite,1,,False,False,0.0,2021-01,
105860,1,1,2020-02,2020-03,2020-02,2020-03,2020-02,2020-03,0,1,both_yes_different_months,1,-1.0,False,True,0.0,2020-02,2020-03
105861,6,1,2020-01|2021-01|2021-03|2021-12|2022-04|2024-01,2022-04,2020-01,2022-04,2024-01,2022-04,1,1,both_yes_different_months,1,-27.0,True,True,0.1666666666666666,2020-01|2021-01|2021-03|2021-12|2024-01,
105862,4,0,2020-01|2021-01|2021-03|2021-12,,2020-01,,2021-12,,0,0,only_lite,1,,False,False,0.0,2020-01|2021-01|2021-03|2021-12,
105864,1,1,2018-08,2019-01,2018-08,2019-01,2018-08,2019-01,0,0,both_yes_different_months,1,-5.0,False,False,0.0,2018-08,2019-01
105866,2,0,2020-02|2023-02,,2020-02,,2023-02,,0,0,only_lite,1,,False,False,0.0,2020-02|2023-02,
105870,0,1,,2015-12,,2015-12,,2015-12,0,0,only_mcr,1,,False,False,0.0,,2015-12
105875,1,1,2021-09,2021-10,2021-09,2021-10,2021-09,2021-10,0,1,both_yes_different_months,1,-1.0,False,True,0.0,2021-09,2021-10
105881,2,0,2021-03|2021-08,,2021-03,,2021-08,,0,0,only_lite,1,,False,False,0.0,2021-03|2021-08,
105885,3,1,2021-01|2022-03|2022-07,2022-07,2021-01,2022-07,2022-07,2022-07,1,1,both_yes_different_months,1,-18.0,True,True,0.3333333333333333,2021-01|2022-03,
105886,1,0,2024-01,,2024-01,,2024-01,,0,0,only_lite,1,,False,False,0.0,2024-01,
105888,5,1,2020-01|2021-01|2021-03|2021-12|2023-12,2023-12,2020-01,2023-12,2023-12,2023-12,1,1,both_yes_different_months,1,-47.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
105890,0,1,,2018-11,,2018-11,,2018-11,0,0,only_mcr,1,,False,False,0.0,,2018-11
105891,1,1,2020-02,2020-03,2020-02,2020-03,2020-02,2020-03,0,1,both_yes_different_months,1,-1.0,False,True,0.0,2020-02,2020-03
105892,2,1,2022-06|2022-08,2016-09,2022-06,2016-09,2022-08,2016-09,0,0,both_yes_different_months,1,69.0,False,False,0.0,2022-06|2022-08,2016-09
