cms_certification_number,first_month,last_month,months_observed,months_expected,months_missing,has_gaps
295036,2017-01,2025-03,99,99,0,False
295037,2017-01,2025-03,99,99,0,False
295040,2017-01,2025-03,99,99,0,False
295041,2017-04,2025-03,96,96,0,False
295043,2017-01,2025-03,96,99,3,True
295044,2017-01,2025-03,99,99,0,False
295045,2017-01,2025-03,93,99,6,True
295046,2017-01,2025-03,96,99,3,True
295048,2023-04,2025-03,21,24,3,True
295050,2017-01,2025-03,96,99,3,True
295052,2017-01,2025-03,99,99,0,False
295055,2017-01,2025-03,99,99,0,False
295063,2019-01,2025-03,45,75,30,True
295066,2017-01,2025-03,99,99,0,False
295067,2017-01,2025-03,96,99,3,True
295068,2017-01,2025-03,96,99,3,True
295070,2017-01,2025-03,99,99,0,False
295071,2017-01,2025-03,99,99,0,False
295072,2017-01,2025-03,99,99,0,False
295073,2017-01,2025-03,81,99,18,True
295075,2017-01,2025-03,96,99,3,True
295076,2017-01,2025-03,99,99,0,False
295077,2017-04,2025-03,90,96,6,True
295078,2017-01,2025-03,96,99,3,True
295079,2017-01,2025-03,96,99,3,True
295080,2017-01,2025-03,96,99,3,True
295081,2017-01,2025-03,96,99,3,True
295082,2017-01,2025-03,96,99,3,True
295083,2017-01,2025-03,99,99,0,False
295084,2017-01,2025-03,78,99,21,True
295085,2017-01,2025-03,96,99,3,True
295086,2017-01,2025-03,96,99,3,True
295087,2017-01,2022-09,69,69,0,False
295088,2017-01,2025-03,96,99,3,True
295089,2017-01,2025-03,99,99,0,False
295090,2017-01,2025-03,99,99,0,False
295091,2017-01,2025-03,84,99,15,True
295092,2017-01,2025-03,96,99,3,True
295093,2017-01,2025-03,96,99,3,True
295094,2017-01,2025-03,99,99,0,False
295095,2017-01,2025-03,96,99,3,True
295096,2017-01,2025-03,99,99,0,False
295097,2017-01,2025-03,96,99,3,True
295098,2018-01,2025-03,84,87,3,True
295099,2018-01,2025-03,87,87,0,False
295100,2018-04,2022-09,54,54,0,False
295101,2018-07,2019-09,12,15,3,True
295102,2019-01,2025-03,75,75,0,False
295103,2021-01,2025-03,48,51,3,True
295104,2019-07,2025-03,69,69,0,False
295105,2019-10,2025-03,66,66,0,False
295106,2020-10,2025-03,42,54,12,True
295107,2020-01,2025-03,63,63,0,False
295108,2023-07,2025-03,21,21,0,False
295109,2023-04,2025-03,24,24,0,False
295110,2023-04,2025-03,24,24,0,False
29E037,2017-01,2025-03,96,99,3,True
305005,2017-01,2025-03,96,99,3,True
305009,2017-04,2025-03,96,96,0,False
305016,2017-01,2025-03,99,99,0,False
305018,2017-01,2025-03,96,99,3,True
305020,2017-01,2025-03,96,99,3,True
305022,2017-01,2025-03,90,99,9,True
305024,2017-01,2025-03,99,99,0,False
305030,2017-01,2025-03,99,99,0,False
305037,2017-01,2025-03,90,99,9,True
305038,2017-01,2025-03,99,99,0,False
305039,2017-01,2025-03,99,99,0,False
305040,2017-01,2025-03,99,99,0,False
305041,2017-01,2025-03,99,99,0,False
305042,2017-01,2017-09,9,9,0,False
305043,2017-01,2025-03,93,99,6,True
305044,2017-01,2025-03,99,99,0,False
305045,2017-01,2025-03,99,99,0,False
305046,2017-01,2025-03,99,99,0,False
305047,2017-01,2025-03,96,99,3,True
305048,2017-01,2025-03,99,99,0,False
305049,2017-01,2025-03,93,99,6,True
305050,2017-01,2025-03,99,99,0,False
305051,2017-01,2025-03,99,99,0,False
305052,2017-01,2025-03,99,99,0,False
305053,2017-01,2025-03,96,99,3,True
305054,2017-01,2025-03,99,99,0,False
305055,2017-01,2025-03,99,99,0,False
305056,2017-01,2025-03,99,99,0,False
305057,2017-01,2025-03,93,99,6,True
305058,2017-01,2025-03,90,99,9,True
305059,2017-01,2025-03,99,99,0,False
305060,2017-01,2025-03,99,99,0,False
305061,2017-01,2025-03,99,99,0,False
305062,2017-01,2025-03,99,99,0,False
305063,2017-01,2025-03,87,99,12,True
305064,2017-01,2025-03,99,99,0,False
305065,2017-01,2025-03,99,99,0,False
305066,2017-01,2025-03,99,99,0,False
305067,2017-01,2025-03,99,99,0,False
305068,2017-01,2025-03,99,99,0,False
305069,2017-04,2025-03,96,96,0,False
305070,2017-01,2025-03,99,99,0,False
305071,2017-01,2025-03,99,99,0,False
305072,2017-04,2025-03,93,96,3,True
305074,2017-01,2025-03,99,99,0,False
305075,2017-01,2025-03,99,99,0,False
305076,2017-01,2025-03,99,99,0,False
305077,2017-01,2025-03,99,99,0,False
305078,2017-01,2025-03,99,99,0,False
305079,2017-01,2025-03,99,99,0,False
305080,2017-01,2025-03,99,99,0,False
305081,2017-01,2025-03,99,99,0,False
305082,2017-01,2025-03,99,99,0,False
305083,2017-01,2025-03,99,99,0,False
305084,2017-01,2025-03,99,99,0,False
305085,2017-01,2025-03,99,99,0,False
305086,2017-01,2025-03,99,99,0,False
305087,2017-01,2025-03,93,99,6,True
305088,2017-01,2025-03,99,99,0,False
305089,2017-01,2025-03,99,99,0,False
305091,2017-01,2025-03,96,99,3,True
305092,2017-07,2025-03,87,93,6,True
305093,2017-01,2025-03,93,99,6,True
305094,2017-01,2025-03,99,99,0,False
305095,2017-01,2025-03,96,99,3,True
305096,2017-01,2025-03,87,99,12,True
305097,2017-01,2025-03,96,99,3,True
305099,2017-01,2025-03,99,99,0,False
305100,2017-01,2025-03,96,99,3,True
305101,2017-04,2025-03,96,96,0,False
305102,2017-07,2025-03,93,93,0,False
305103,2023-10,2025-03,18,18,0,False
30E035,2017-01,2017-03,3,3,0,False
30E059,2017-01,2025-03,99,99,0,False
30E062,2017-01,2025-03,96,99,3,True
30E076,2017-01,2025-03,99,99,0,False
315001,2017-01,2025-03,87,99,12,True
315002,2017-01,2025-03,99,99,0,False
315005,2017-01,2025-03,93,99,6,True
315008,2017-04,2025-03,90,96,6,True
315009,2017-01,2025-03,99,99,0,False
315010,2017-01,2025-03,96,99,3,True
315013,2017-01,2025-03,96,99,3,True
315014,2017-01,2025-03,96,99,3,True
315015,2017-01,2025-03,99,99,0,False
315017,2017-01,2025-03,93,99,6,True
315019,2017-01,2025-03,96,99,3,True
315021,2017-04,2025-03,96,96,0,False
315022,2017-01,2025-03,99,99,0,False
315029,2017-01,2024-12,96,96,0,False
315032,2017-01,2017-06,6,6,0,False
315036,2017-01,2025-03,99,99,0,False
315037,2017-01,2025-03,99,99,0,False
315038,2017-01,2025-03,99,99,0,False
315039,2017-01,2025-03,99,99,0,False
315042,2017-01,2025-03,99,99,0,False
315044,2017-01,2025-03,84,99,15,True
315047,2017-01,2025-03,96,99,3,True
315050,2017-01,2025-03,99,99,0,False
315053,2017-01,2025-03,96,99,3,True
315054,2017-01,2025-03,99,99,0,False
315056,2017-01,2025-03,99,99,0,False
315057,2017-01,2025-03,99,99,0,False
315058,2017-04,2025-03,96,96,0,False
315060,2017-01,2025-03,99,99,0,False
315061,2017-01,2025-03,99,99,0,False
315064,2017-01,2025-03,87,99,12,True
315066,2017-01,2025-03,96,99,3,True
315068,2017-01,2025-03,90,99,9,True
315069,2017-01,2025-03,96,99,3,True
315072,2017-01,2025-03,99,99,0,False
315077,2017-01,2025-03,99,99,0,False
315083,2017-01,2025-03,96,99,3,True
315085,2017-01,2025-03,93,99,6,True
315087,2017-01,2025-03,99,99,0,False
315091,2017-01,2025-03,96,99,3,True
315092,2017-01,2025-03,99,99,0,False
315094,2017-01,2025-03,99,99,0,False
315096,2017-01,2025-03,93,99,6,True
315101,2017-01,2025-03,99,99,0,False
315103,2017-01,2025-03,93,99,6,True
315104,2017-01,2025-03,84,99,15,True
315105,2017-01,2025-03,96,99,3,True
315106,2017-01,2025-03,96,99,3,True
315108,2017-01,2023-06,75,78,3,True
315110,2017-07,2025-03,90,93,3,True
315111,2017-01,2025-03,93,99,6,True
315112,2017-04,2025-03,93,96,3,True
315113,2017-01,2025-03,93,99,6,True
315115,2017-01,2025-03,96,99,3,True
315119,2017-01,2025-03,96,99,3,True
315120,2017-01,2025-03,96,99,3,True
315122,2017-01,2025-03,99,99,0,False
315124,2017-01,2025-03,99,99,0,False
315125,2017-01,2025-03,87,99,12,True
315126,2017-01,2025-03,99,99,0,False
315127,2017-01,2025-03,90,99,9,True
315128,2017-01,2025-03,99,99,0,False
315129,2017-01,2025-03,99,99,0,False
315130,2017-01,2018-03,15,15,0,False
315131,2017-01,2021-09,57,57,0,False
315132,2017-01,2025-03,99,99,0,False
315133,2017-01,2025-03,99,99,0,False
315134,2017-01,2025-03,99,99,0,False
315135,2017-01,2025-03,96,99,3,True
315136,2017-01,2025-03,99,99,0,False
315137,2017-01,2025-03,99,99,0,False
315138,2017-01,2025-03,99,99,0,False
315140,2017-01,2025-03,93,99,6,True
315141,2017-01,2025-03,84,99,15,True
315142,2017-01,2025-03,87,99,12,True
315143,2017-01,2025-03,99,99,0,False
315144,2017-01,2025-03,93,99,6,True
315146,2017-01,2025-03,96,99,3,True
315147,2017-01,2025-03,99,99,0,False
315149,2017-01,2024-12,96,96,0,False
315152,2017-01,2025-03,96,99,3,True
315153,2017-01,2025-03,96,99,3,True
315157,2017-01,2025-03,96,99,3,True
315158,2017-01,2025-03,99,99,0,False
315159,2017-01,2025-03,96,99,3,True
315161,2017-04,2021-12,57,57,0,False
315164,2017-01,2025-03,96,99,3,True
315166,2017-01,2025-03,99,99,0,False
315171,2017-01,2025-03,96,99,3,True
315174,2017-01,2025-03,96,99,3,True
315176,2017-01,2025-03,96,99,3,True
315177,2017-01,2025-03,93,99,6,True
315178,2017-01,2025-03,90,99,9,True
315179,2017-01,2025-03,99,99,0,False
315180,2017-01,2025-03,99,99,0,False
315182,2017-01,2025-03,99,99,0,False
315183,2017-01,2025-03,93,99,6,True
315185,2017-01,2025-03,99,99,0,False
315187,2017-04,2025-03,93,96,3,True
315190,2017-01,2025-03,99,99,0,False
315192,2017-01,2025-03,96,99,3,True
315193,2017-01,2025-03,99,99,0,False
315194,2017-01,2025-03,78,99,21,True
315195,2017-01,2025-03,93,99,6,True
315196,2017-01,2025-03,96,99,3,True
315198,2017-01,2025-03,96,99,3,True
315199,2017-01,2025-03,99,99,0,False
315200,2017-01,2025-03,93,99,6,True
315201,2017-01,2025-03,96,99,3,True
315202,2017-01,2025-03,99,99,0,False
315204,2017-01,2025-03,87,99,12,True
315205,2017-01,2025-03,99,99,0,False
315206,2017-01,2025-03,99,99,0,False
315207,2017-01,2025-03,99,99,0,False
315209,2017-01,2025-03,96,99,3,True
315210,2017-01,2025-03,99,99,0,False
315213,2017-01,2025-03,96,99,3,True
315214,2017-01,2025-03,96,99,3,True
315215,2017-01,2025-03,99,99,0,False
315216,2017-01,2025-03,99,99,0,False
315217,2017-01,2025-03,96,99,3,True
315218,2017-01,2025-03,93,99,6,True
315219,2017-01,2025-03,99,99,0,False
315221,2017-01,2025-03,99,99,0,False
315222,2017-01,2025-03,96,99,3,True
315223,2017-01,2025-03,96,99,3,True
315224,2017-01,2025-03,96,99,3,True
315225,2017-01,2025-03,96,99,3,True
315226,2017-01,2025-03,96,99,3,True
315228,2017-01,2025-03,99,99,0,False
315229,2017-01,2025-03,99,99,0,False
315231,2017-01,2025-03,99,99,0,False
315233,2017-01,2025-03,96,99,3,True
315234,2017-01,2025-03,96,99,3,True
315235,2017-01,2025-03,96,99,3,True
315236,2017-01,2025-03,99,99,0,False
315237,2017-01,2025-03,96,99,3,True
315239,2017-01,2025-03,99,99,0,False
315240,2017-01,2020-03,39,39,0,False
315243,2017-01,2025-03,99,99,0,False
315244,2017-01,2025-03,93,99,6,True
315245,2017-01,2025-03,96,99,3,True
315246,2017-01,2025-03,96,99,3,True
315247,2017-01,2025-03,99,99,0,False
315248,2018-04,2022-06,48,51,3,True
315249,2017-01,2025-03,99,99,0,False
315251,2017-01,2025-03,99,99,0,False
315252,2017-01,2025-03,99,99,0,False
315253,2017-04,2025-03,93,96,3,True
315254,2017-01,2020-09,42,45,3,True
315255,2017-01,2018-06,18,18,0,False
315256,2017-01,2021-06,54,54,0,False
315257,2017-01,2025-03,99,99,0,False
315259,2017-01,2025-03,96,99,3,True
315260,2017-01,2025-03,96,99,3,True
315261,2017-01,2025-03,96,99,3,True
315262,2017-01,2024-12,96,96,0,False
315263,2017-01,2025-03,99,99,0,False
315264,2017-01,2025-03,99,99,0,False
315265,2017-01,2025-03,99,99,0,False
315266,2017-01,2025-03,96,99,3,True
315267,2017-01,2025-03,90,99,9,True
315268,2017-04,2025-03,96,96,0,False
315269,2017-01,2025-03,96,99,3,True
315271,2017-04,2025-03,93,96,3,True
315273,2017-01,2025-03,99,99,0,False
315274,2017-01,2025-03,99,99,0,False
315275,2017-01,2025-03,96,99,3,True
315276,2017-01,2025-03,99,99,0,False
315279,2017-01,2025-03,99,99,0,False
315280,2017-01,2025-03,87,99,12,True
315282,2017-01,2025-03,99,99,0,False
315283,2017-01,2025-03,96,99,3,True
315284,2017-01,2025-03,96,99,3,True
315286,2017-01,2025-03,99,99,0,False
315288,2017-01,2025-03,96,99,3,True
315289,2017-01,2025-03,96,99,3,True
315290,2017-01,2025-03,87,99,12,True
315291,2017-01,2025-03,96,99,3,True
315292,2017-10,2025-03,90,90,0,False
315293,2017-01,2025-03,99,99,0,False
315294,2017-01,2025-03,99,99,0,False
315295,2017-01,2025-03,99,99,0,False
315297,2017-01,2025-03,93,99,6,True
315298,2017-04,2025-03,96,96,0,False
315299,2017-01,2025-03,99,99,0,False
315300,2017-01,2025-03,96,99,3,True
315302,2017-01,2025-03,96,99,3,True
315303,2017-01,2025-03,93,99,6,True
315304,2017-01,2025-03,93,99,6,True
315305,2017-01,2025-03,99,99,0,False
315306,2017-01,2025-03,99,99,0,False
315307,2017-01,2025-03,99,99,0,False
315308,2017-01,2020-12,45,48,3,True
315309,2017-01,2025-03,96,99,3,True
315310,2017-01,2025-03,93,99,6,True
315311,2017-01,2025-03,99,99,0,False
315312,2017-01,2025-03,96,99,3,True
315313,2017-01,2025-03,99,99,0,False
315314,2017-01,2025-03,99,99,0,False
315316,2017-01,2025-03,99,99,0,False
315317,2017-01,2025-03,99,99,0,False
315318,2017-01,2025-03,99,99,0,False
315320,2017-01,2025-03,99,99,0,False
315321,2017-01,2025-03,96,99,3,True
315322,2017-01,2025-03,96,99,3,True
315324,2017-01,2025-03,99,99,0,False
315327,2017-01,2025-03,96,99,3,True
315328,2017-01,2025-03,99,99,0,False
315329,2017-01,2025-03,99,99,0,False
315330,2017-01,2025-03,99,99,0,False
315331,2017-01,2025-03,90,99,9,True
315332,2017-01,2025-03,99,99,0,False
315333,2017-01,2025-03,99,99,0,False
315335,2017-01,2025-03,96,99,3,True
315336,2017-01,2025-03,99,99,0,False
315337,2017-01,2025-03,96,99,3,True
315338,2017-01,2025-03,96,99,3,True
315339,2017-01,2025-03,99,99,0,False
315340,2017-01,2025-03,93,99,6,True
315341,2017-01,2025-03,93,99,6,True
315342,2017-01,2025-03,99,99,0,False
315343,2017-01,2025-03,99,99,0,False
315344,2017-01,2025-03,96,99,3,True
315346,2017-01,2025-03,93,99,6,True
315347,2017-01,2025-03,96,99,3,True
315348,2017-01,2025-03,99,99,0,False
315349,2017-01,2025-03,99,99,0,False
315350,2017-01,2025-03,99,99,0,False
315351,2017-01,2025-03,96,99,3,True
315352,2017-01,2025-03,96,99,3,True
315353,2017-01,2025-03,99,99,0,False
315354,2017-01,2025-03,90,99,9,True
315355,2017-01,2025-03,96,99,3,True
315356,2017-01,2025-03,96,99,3,True
315357,2017-01,2025-03,96,99,3,True
315358,2017-01,2025-03,99,99,0,False
315359,2017-01,2025-03,96,99,3,True
315360,2017-01,2025-03,99,99,0,False
315361,2017-01,2025-03,99,99,0,False
315362,2017-01,2025-03,99,99,0,False
315363,2017-04,2025-03,75,96,21,True
315364,2017-01,2025-03,99,99,0,False
315365,2017-01,2025-03,99,99,0,False
315366,2017-01,2025-03,96,99,3,True
315367,2017-01,2025-03,96,99,3,True
315369,2017-01,2025-03,99,99,0,False
315370,2017-01,2025-03,96,99,3,True
315372,2017-01,2025-03,96,99,3,True
315374,2017-01,2025-03,99,99,0,False
315375,2017-01,2025-03,84,99,15,True
315376,2017-01,2025-03,96,99,3,True
315377,2017-01,2025-03,96,99,3,True
315378,2017-01,2025-03,99,99,0,False
315381,2017-01,2025-03,99,99,0,False
315383,2017-01,2025-03,96,99,3,True
315384,2017-01,2025-03,93,99,6,True
315386,2017-01,2025-03,96,99,3,True
315387,2017-01,2025-03,99,99,0,False
315388,2017-01,2023-09,78,81,3,True
315389,2018-07,2020-12,27,30,3,True
315390,2017-01,2025-03,93,99,6,True
315392,2017-01,2025-03,96,99,3,True
315393,2018-04,2025-03,69,84,15,True
315394,2017-01,2025-03,96,99,3,True
315396,2017-01,2025-03,96,99,3,True
315397,2017-01,2025-03,96,99,3,True
315402,2017-01,2020-12,48,48,0,False
315404,2017-01,2025-03,96,99,3,True
315405,2017-01,2025-03,90,99,9,True
315409,2017-01,2025-03,93,99,6,True
315413,2017-01,2025-03,96,99,3,True
315414,2017-01,2025-03,90,99,9,True
315416,2017-01,2025-03,93,99,6,True
315417,2017-01,2025-03,99,99,0,False
315418,2017-01,2025-03,99,99,0,False
315419,2017-01,2025-03,99,99,0,False
315421,2017-01,2025-03,99,99,0,False
315422,2017-01,2022-03,63,63,0,False
315423,2017-01,2025-03,96,99,3,True
315425,2017-01,2025-03,99,99,0,False
315426,2017-01,2025-03,99,99,0,False
315427,2017-01,2025-03,96,99,3,True
315429,2017-01,2025-03,99,99,0,False
315431,2017-01,2021-03,48,51,3,True
315433,2017-01,2025-03,96,99,3,True
315434,2017-01,2025-03,96,99,3,True
315435,2017-01,2025-03,99,99,0,False
315436,2017-01,2021-06,54,54,0,False
315437,2017-01,2025-03,93,99,6,True
315438,2017-01,2025-03,96,99,3,True
315439,2017-01,2025-03,96,99,3,True
315441,2017-01,2019-06,30,30,0,False
315442,2017-01,2025-03,87,99,12,True
315443,2017-01,2025-03,99,99,0,False
315445,2017-01,2025-03,96,99,3,True
315448,2017-01,2025-03,90,99,9,True
315449,2017-01,2025-03,96,99,3,True
315451,2017-01,2025-03,99,99,0,False
315452,2017-01,2025-03,99,99,0,False
315453,2017-01,2025-03,99,99,0,False
315454,2017-01,2025-03,99,99,0,False
315455,2017-01,2025-03,99,99,0,False
315456,2017-01,2025-03,96,99,3,True
315457,2017-01,2025-03,90,99,9,True
315458,2017-01,2025-03,99,99,0,False
315459,2017-01,2025-03,93,99,6,True
315460,2017-01,2025-03,99,99,0,False
315461,2017-01,2025-03,99,99,0,False
315462,2017-01,2025-03,96,99,3,True
315463,2017-01,2025-03,96,99,3,True
315464,2017-01,2025-03,99,99,0,False
315465,2017-01,2025-03,99,99,0,False
315466,2017-01,2017-06,6,6,0,False
315467,2017-01,2025-03,96,99,3,True
315468,2017-01,2025-03,99,99,0,False
315469,2017-01,2025-03,99,99,0,False
315471,2017-04,2025-03,93,96,3,True
315472,2017-01,2025-03,99,99,0,False
315473,2017-01,2025-03,99,99,0,False
315476,2017-01,2025-03,93,99,6,True
315477,2017-01,2025-03,99,99,0,False
315478,2017-01,2021-12,57,60,3,True
315479,2017-01,2025-03,99,99,0,False
315480,2017-01,2021-06,45,54,9,True
315482,2017-01,2025-03,99,99,0,False
315483,2017-01,2025-03,87,99,12,True
315485,2017-01,2025-03,99,99,0,False
315486,2017-01,2025-03,99,99,0,False
315487,2017-01,2025-03,96,99,3,True
315488,2017-01,2025-03,99,99,0,False
315490,2017-01,2025-03,93,99,6,True
315491,2017-01,2025-03,99,99,0,False
315492,2017-01,2025-03,96,99,3,True
315494,2017-01,2025-03,96,99,3,True
315495,2017-01,2020-12,45,48,3,True
315496,2017-01,2025-03,99,99,0,False
315497,2017-01,2025-03,96,99,3,True
315499,2017-01,2025-03,90,99,9,True
315500,2017-01,2025-03,96,99,3,True
315501,2017-01,2025-03,99,99,0,False
315502,2017-01,2025-03,99,99,0,False
315503,2017-01,2025-03,96,99,3,True
315504,2017-01,2025-03,93,99,6,True
315505,2017-01,2022-12,63,72,9,True
315506,2017-01,2025-03,96,99,3,True
315507,2017-01,2025-03,96,99,3,True
315508,2017-01,2025-03,99,99,0,False
315509,2017-01,2025-03,96,99,3,True
315510,2017-01,2025-03,99,99,0,False
315511,2017-01,2025-03,99,99,0,False
315512,2017-01,2025-03,96,99,3,True
315513,2017-01,2025-03,99,99,0,False
315514,2017-01,2025-03,99,99,0,False
315515,2017-01,2025-03,99,99,0,False
315516,2017-01,2025-03,99,99,0,False
315517,2017-01,2025-03,99,99,0,False
315518,2017-01,2025-03,81,99,18,True
315519,2017-01,2025-03,93,99,6,True
315520,2017-01,2025-03,96,99,3,True
315521,2017-01,2025-03,96,99,3,True
315522,2017-10,2025-03,90,90,0,False
315523,2017-10,2025-03,90,90,0,False
315524,2018-04,2025-03,81,84,3,True
315525,2018-04,2025-03,78,84,6,True
315526,2018-07,2025-03,78,81,3,True
315527,2018-07,2025-03,81,81,0,False
315528,2019-04,2025-03,69,72,3,True
315529,2020-10,2025-03,54,54,0,False
315530,2024-07,2025-03,9,9,0,False
325030,2017-01,2025-03,99,99,0,False
325032,2017-01,2025-03,99,99,0,False
325033,2017-01,2025-03,99,99,0,False
325034,2017-01,2025-03,99,99,0,False
325035,2017-01,2025-03,96,99,3,True
325036,2017-01,2025-03,99,99,0,False
325037,2017-01,2025-03,99,99,0,False
325038,2017-01,2025-03,99,99,0,False
325039,2017-01,2025-03,96,99,3,True
325040,2017-01,2025-03,99,99,0,False
325042,2017-01,2025-03,99,99,0,False
325043,2017-01,2025-03,99,99,0,False
325044,2017-01,2025-03,99,99,0,False
325045,2017-01,2025-03,96,99,3,True
325047,2017-01,2025-03,99,99,0,False
325048,2017-01,2021-03,51,51,0,False
325054,2017-01,2025-03,99,99,0,False
325056,2017-01,2025-03,99,99,0,False
325057,2017-01,2025-03,99,99,0,False
325058,2017-01,2025-03,99,99,0,False
325059,2017-01,2018-12,24,24,0,False
325060,2017-01,2025-03,99,99,0,False
325061,2017-01,2025-03,99,99,0,False
325062,2017-01,2025-03,99,99,0,False
325064,2017-01,2025-03,99,99,0,False
325065,2017-01,2025-03,99,99,0,False
325066,2017-01,2025-03,99,99,0,False
325067,2017-01,2025-03,99,99,0,False
325068,2017-01,2025-03,99,99,0,False
325069,2017-01,2025-03,99,99,0,False
325070,2017-01,2025-03,99,99,0,False
325071,2017-01,2025-03,99,99,0,False
325073,2017-01,2025-03,99,99,0,False
325074,2017-01,2025-03,99,99,0,False
325076,2017-01,2025-03,99,99,0,False
325077,2017-01,2025-03,99,99,0,False
325078,2017-01,2025-03,99,99,0,False
325079,2017-10,2025-03,87,90,3,True
325080,2018-07,2020-03,21,21,0,False
325083,2017-01,2023-12,78,84,6,True
325084,2017-01,2021-03,51,51,0,False
325085,2017-01,2025-03,99,99,0,False
325086,2017-01,2025-03,99,99,0,False
325087,2017-01,2025-03,99,99,0,False
325091,2017-01,2025-03,99,99,0,False
325092,2017-01,2025-03,81,99,18,True
325100,2017-01,2025-03,99,99,0,False
325101,2017-01,2019-03,27,27,0,False
325102,2017-04,2019-09,27,30,3,True
325103,2017-01,2025-03,99,99,0,False
325104,2017-01,2025-03,93,99,6,True
325105,2017-01,2025-03,90,99,9,True
325108,2017-01,2025-03,99,99,0,False
325111,2017-01,2025-03,99,99,0,False
325113,2017-01,2025-03,99,99,0,False
325114,2017-04,2025-03,96,96,0,False
325116,2017-01,2025-03,75,99,24,True
325117,2017-01,2025-03,99,99,0,False
325118,2017-01,2025-03,99,99,0,False
325119,2017-01,2025-03,96,99,3,True
325120,2017-01,2025-03,99,99,0,False
325121,2017-01,2019-03,27,27,0,False
325123,2017-01,2025-03,99,99,0,False
325125,2017-01,2025-03,99,99,0,False
325126,2017-01,2025-03,96,99,3,True
325127,2017-01,2025-03,87,99,12,True
