cms_certification_number,from_group,to_group,from_start,from_end,to_start,to_end,from_level,to_level,turnover_pct,overlap_pct,method,bucket_code,bucket_label,surname_keep_pct,surname_override,inconclusive,is_chow
285140,6,7,2023-08-01,2023-08-01,2023-08-02,2023-08-02,indirect,indirect,100.0,0.0,0,1,90–100,11.1,False,False,True
285141,1,2,2000-07-01,2000-07-01,2015-12-31,2015-12-31,direct,indirect,100.0,0.0,0,1,90–100,30.4,False,False,False
285141,2,3,2015-12-31,2015-12-31,2017-03-06,2018-12-31,indirect,indirect,80.4,19.6,0,2,80–90,19.6,False,False,True
285141,3,4,2017-03-06,2018-12-31,2019-09-17,2019-09-17,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285141,4,5,2019-09-17,2019-09-17,2023-08-01,2023-08-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285141,5,6,2023-08-01,2023-08-01,2023-08-02,2023-08-02,indirect,indirect,100.0,0.0,0,1,90–100,11.1,False,False,True
285143,1,2,2000-07-01,2000-07-01,2015-12-31,2015-12-31,direct,indirect,100.0,0.0,0,1,90–100,30.4,False,False,False
285143,2,3,2015-12-31,2015-12-31,2017-03-06,2017-12-31,indirect,indirect,80.4,19.6,0,2,80–90,19.6,False,False,True
285143,3,4,2017-03-06,2017-12-31,2018-12-31,2018-12-31,indirect,indirect,54.5,45.5,0,5,50–60,45.5,False,False,True
285143,4,5,2018-12-31,2018-12-31,2019-09-17,2019-09-17,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285143,5,6,2019-09-17,2019-09-17,2023-08-01,2023-08-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285143,6,7,2023-08-01,2023-08-01,2023-08-02,2023-08-02,indirect,indirect,100.0,0.0,0,1,90–100,12.5,False,False,True
285144,1,2,2000-07-01,2000-07-01,2015-12-31,2015-12-31,direct,indirect,100.0,0.0,0,1,90–100,30.4,False,False,False
285144,2,3,2015-12-31,2015-12-31,2017-03-06,2018-12-31,indirect,indirect,80.4,19.6,0,2,80–90,19.6,False,False,True
285144,3,4,2017-03-06,2018-12-31,2019-09-17,2019-09-17,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285144,4,5,2019-09-17,2019-09-17,2023-08-01,2023-08-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285144,5,6,2023-08-01,2023-08-01,2023-08-02,2023-08-02,indirect,indirect,100.0,0.0,0,1,90–100,12.5,False,False,True
285146,1,2,2000-07-01,2000-07-01,2012-12-31,2012-12-31,indirect,indirect,100.0,0.0,0,1,90–100,50.0,False,False,False
285146,2,3,2012-12-31,2012-12-31,2015-12-31,2015-12-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
285146,3,4,2015-12-31,2015-12-31,2017-03-06,2017-03-06,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285146,4,5,2017-03-06,2017-03-06,2017-12-31,2018-12-31,indirect,indirect,80.4,19.6,0,2,80–90,19.6,False,False,True
285146,5,6,2017-12-31,2018-12-31,2019-09-17,2019-09-17,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285146,6,7,2019-09-17,2019-09-17,2023-08-01,2023-08-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285146,7,8,2023-08-01,2023-08-01,2023-08-02,2023-08-02,indirect,indirect,100.0,0.0,0,1,90–100,10.0,False,False,True
285147,1,2,2000-07-01,2000-07-01,2015-12-31,2015-12-31,direct,indirect,100.0,0.0,0,1,90–100,30.4,False,False,False
285147,2,3,2015-12-31,2015-12-31,2017-03-06,2018-12-31,indirect,indirect,80.4,19.6,0,2,80–90,19.6,False,False,True
285147,3,4,2017-03-06,2018-12-31,2019-09-17,2019-09-17,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285147,4,5,2019-09-17,2019-09-17,2023-08-01,2023-08-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285147,5,6,2023-08-01,2023-08-01,2023-08-02,2023-08-02,indirect,indirect,100.0,0.0,0,1,90–100,11.1,False,False,True
285150,1,2,2012-07-16,2012-07-16,2018-09-01,2018-09-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285152,1,2,2000-07-01,2000-07-01,2014-12-31,2014-12-31,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
285152,2,3,2014-12-31,2014-12-31,2015-12-31,2015-12-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
285152,3,4,2015-12-31,2015-12-31,2017-03-06,2017-12-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285152,4,5,2017-03-06,2017-12-31,2018-12-31,2018-12-31,indirect,indirect,54.5,45.5,0,5,50–60,45.5,False,False,True
285152,5,6,2018-12-31,2018-12-31,2019-09-17,2019-09-17,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285156,1,2,1994-11-01,1994-11-01,2019-01-01,2019-01-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
285157,1,2,2012-01-26,2012-01-26,2012-02-09,2012-02-09,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
285157,2,3,2012-02-09,2012-02-09,2021-06-10,2021-06-10,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285158,1,2,2012-01-26,2012-01-26,2012-02-09,2012-02-09,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
285159,1,2,2012-07-16,2012-07-16,2018-09-01,2018-09-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285161,1,2,2000-07-01,2000-07-01,2013-12-31,2013-12-31,direct,indirect,100.0,0.0,0,1,90–100,30.4,False,False,False
285161,2,3,2013-12-31,2013-12-31,2017-03-06,2017-12-31,indirect,indirect,80.4,19.6,0,2,80–90,19.6,False,False,True
285161,3,4,2017-03-06,2017-12-31,2018-12-31,2018-12-31,indirect,indirect,54.5,45.5,0,5,50–60,45.5,False,False,True
285161,4,5,2018-12-31,2018-12-31,2019-05-17,2019-05-17,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285161,5,6,2019-05-17,2019-05-17,2019-09-17,2019-09-17,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285163,1,2,1995-02-15,1995-02-15,2009-10-19,2009-10-19,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285164,1,2,2002-04-17,2002-07-01,2002-09-01,2002-09-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
285164,2,3,2002-09-01,2002-09-01,2014-09-10,2018-12-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
285165,1,2,2012-01-26,2012-01-26,2012-02-09,2012-02-09,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
285165,2,3,2012-02-09,2012-02-09,2012-03-01,2012-03-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
285166,1,2,2012-01-26,2012-01-26,2012-02-09,2012-02-09,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
285166,2,3,2012-02-09,2012-02-09,2021-06-10,2021-06-10,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285170,1,2,2012-01-26,2012-01-26,2012-02-09,2012-02-09,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
285178,1,2,1978-11-01,1978-11-01,2022-03-25,2022-03-25,direct,partnership,100.0,0.0,0,1,90–100,0.0,False,False,True
285180,1,2,2008-08-29,2008-08-29,2008-09-03,2008-09-03,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
285180,2,3,2008-09-03,2008-09-03,2013-12-01,2013-12-01,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285185,1,2,1996-05-01,1996-05-01,2019-01-01,2019-01-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
285201,1,2,2009-10-01,2009-10-01,2009-10-19,2009-10-19,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285201,2,3,2009-10-19,2009-10-19,2016-12-23,2017-07-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285203,1,2,1996-10-01,1996-10-01,2019-01-01,2019-01-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
285207,1,2,1972-02-01,1972-02-01,2020-10-01,2020-10-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
285207,2,3,2020-10-01,2020-10-01,2023-05-01,2023-05-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
285218,1,2,2010-06-22,2010-06-22,2013-01-01,2013-01-01,direct,indirect,100.0,0.0,0,1,90–100,100.0,True,False,False
285218,2,3,2013-01-01,2013-01-01,2015-02-02,2015-02-02,indirect,indirect,100.0,0.0,0,1,90–100,30.8,False,False,False
285218,3,4,2015-02-02,2015-02-02,2016-01-01,2016-01-01,indirect,indirect,92.3,7.7,0,1,90–100,15.4,False,False,False
285218,4,5,2016-01-01,2016-01-01,2016-08-01,2016-08-01,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285218,5,6,2016-08-01,2016-08-01,2017-04-01,2017-04-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285218,6,7,2017-04-01,2017-04-01,2021-01-01,2021-01-01,indirect,indirect,66.7,33.3,0,4,60–70,33.3,False,False,True
285218,7,8,2021-01-01,2021-01-01,2024-03-01,2024-03-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285219,1,2,2009-10-01,2009-10-01,2016-12-23,2017-07-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285221,1,2,2000-07-01,2000-07-01,2015-12-31,2015-12-31,direct,indirect,100.0,0.0,0,1,90–100,30.4,False,False,False
285221,2,3,2015-12-31,2015-12-31,2017-03-06,2018-12-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285221,3,4,2017-03-06,2018-12-31,2019-09-17,2019-09-17,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285221,4,5,2019-09-17,2019-09-17,2023-08-01,2023-08-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285221,5,6,2023-08-01,2023-08-01,2023-08-02,2023-08-02,indirect,indirect,100.0,0.0,0,1,90–100,11.1,False,False,True
285222,1,2,2009-10-01,2009-10-01,2009-10-19,2009-10-19,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285222,2,3,2009-10-19,2009-10-19,2016-12-23,2017-07-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285224,1,2,2013-07-01,2013-07-01,2018-08-31,2018-08-31,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
285225,1,2,2009-10-01,2009-10-01,2010-03-18,2010-03-18,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285225,2,3,2010-03-18,2010-03-18,2016-12-23,2017-07-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285226,1,2,1982-06-10,1982-06-10,1987-10-26,1987-10-26,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285226,2,3,1987-10-26,1987-10-26,2016-12-23,2017-07-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285228,1,2,1994-11-30,1994-11-30,2009-10-01,2009-10-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285228,2,3,2009-10-01,2009-10-01,2016-12-23,2017-07-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285229,1,2,2009-10-01,2009-10-01,2009-10-19,2009-10-19,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285229,2,3,2009-10-19,2009-10-19,2017-07-01,2017-07-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
285230,1,2,2009-10-01,2009-10-01,2016-12-23,2017-07-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285231,1,2,2004-12-23,2004-12-23,2009-10-01,2009-10-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285231,2,3,2009-10-01,2009-10-01,2016-12-23,2017-07-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285232,1,2,1960-02-01,1966-01-01,1982-04-01,1982-04-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285237,1,2,1999-05-01,1999-05-01,2018-07-01,2018-07-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
285237,2,3,2018-07-01,2018-07-01,2020-07-31,2020-07-31,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
285238,1,2,2011-05-23,2011-05-23,2014-04-24,2014-04-24,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285239,1,2,2013-05-01,2013-05-01,2020-06-24,2020-06-24,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285239,2,3,2020-06-24,2020-06-24,2022-04-29,2022-04-29,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285240,1,2,2011-07-01,2011-07-01,2013-02-19,2013-02-19,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285240,2,3,2013-02-19,2013-02-19,2013-10-29,2013-10-29,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
285242,1,2,2004-12-23,2004-12-23,2009-10-01,2009-10-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285242,2,3,2009-10-01,2009-10-01,2016-12-23,2017-07-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285247,1,2,2003-01-22,2003-01-22,2012-04-29,2012-04-29,direct,direct,100.0,0.0,0,1,90–100,100.0,True,False,False
285259,1,2,1948-12-01,1948-12-01,2003-03-17,2003-03-17,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285262,1,2,1974-12-19,1974-12-19,1975-01-01,1975-01-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285262,2,3,1975-01-01,1975-01-01,2016-12-23,2017-07-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285268,1,2,1986-12-30,1986-12-30,2009-10-01,2009-10-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285268,2,3,2009-10-01,2009-10-01,2016-12-23,2017-07-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285272,1,2,2015-03-10,2015-03-10,2015-08-15,2015-08-15,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
285272,2,3,2015-08-15,2015-08-15,2022-05-02,2022-05-02,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285272,3,4,2022-05-02,2022-05-02,2022-07-01,2022-08-15,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285273,1,2,2010-01-13,2010-01-13,2019-08-20,2019-08-20,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
285274,1,2,2003-05-14,2003-05-14,2019-04-01,2019-04-01,direct,indirect,100.0,0.0,0,1,90–100,50.0,False,False,True
285274,2,3,2019-04-01,2019-04-01,2021-04-01,2021-04-01,indirect,indirect,100.0,0.0,0,1,90–100,50.0,False,False,True
285275,1,2,2010-01-01,2010-01-01,2020-06-24,2020-06-24,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285275,2,3,2020-06-24,2020-06-24,2022-04-29,2022-04-29,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285276,1,2,2005-11-08,2005-11-08,2009-10-01,2009-10-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285276,2,3,2009-10-01,2009-10-01,2016-12-23,2017-07-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285279,1,2,2008-07-01,2008-07-01,2009-01-01,2009-01-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285279,2,3,2009-01-01,2009-01-01,2016-12-23,2017-07-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285285,1,2,1991-05-01,1991-05-01,2019-01-01,2019-01-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
285289,1,2,2012-12-12,2012-12-12,2013-11-20,2013-11-20,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285291,1,2,1990-12-12,1990-12-12,2016-12-23,2017-07-01,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285293,1,2,2004-06-29,2004-06-29,2014-01-01,2014-01-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
285293,2,3,2014-01-01,2014-01-01,2017-09-14,2017-09-14,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
285293,3,4,2017-09-14,2017-09-14,2022-01-01,2023-01-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
285294,1,2,2015-07-01,2015-07-01,2020-11-01,2020-11-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
285307,1,2,2022-12-22,2022-12-22,2024-10-10,2024-10-10,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
295008,1,2,1973-09-01,1973-09-01,2010-01-01,2010-01-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
295008,2,3,2010-01-01,2010-01-01,2020-12-23,2020-12-23,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
295017,1,2,2003-07-01,2003-07-01,2003-08-30,2003-08-30,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
295017,2,3,2003-08-30,2003-08-30,2006-03-28,2006-03-28,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295020,1,2,2006-01-30,2006-01-30,2011-12-01,2011-12-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295020,2,3,2011-12-01,2011-12-01,2014-02-01,2014-02-01,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
295023,1,2,2008-12-19,2008-12-19,2009-02-01,2009-02-01,indirect,indirect,100.0,0.0,0,1,90–100,36.4,False,False,False
295029,1,2,2001-11-08,2001-11-08,2008-12-30,2008-12-30,direct,indirect,100.0,0.0,0,1,90–100,50.0,False,False,False
295029,2,3,2008-12-30,2008-12-30,2017-02-01,2017-02-01,indirect,direct,100.0,0.0,0,1,90–100,50.0,False,False,True
295029,3,4,2017-02-01,2017-02-01,2021-08-06,2021-08-06,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
295036,1,2,2003-08-30,2003-08-30,2006-03-28,2006-03-28,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295037,1,2,2013-12-01,2013-12-01,2014-01-01,2014-01-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295037,2,3,2014-01-01,2014-01-01,2019-04-01,2019-04-01,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
295037,3,4,2019-04-01,2019-04-01,2022-05-09,2022-05-09,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
295040,1,2,2006-04-22,2006-04-22,2006-04-27,2006-04-27,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
295040,2,3,2006-04-27,2006-04-27,2007-02-07,2007-02-07,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295040,3,4,2007-02-07,2007-02-07,2013-01-01,2013-01-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295040,4,5,2013-01-01,2013-01-01,2015-02-02,2015-02-02,indirect,indirect,100.0,0.0,0,1,90–100,33.3,False,False,False
295040,5,6,2015-02-02,2015-02-02,2016-01-01,2016-01-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295040,6,7,2016-01-01,2016-01-01,2019-04-01,2019-04-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
295040,7,8,2019-04-01,2019-04-01,2020-06-01,2020-06-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
295040,8,9,2020-06-01,2020-06-01,2024-03-01,2024-03-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
295041,1,2,2003-03-10,2003-03-10,2013-03-10,2013-03-10,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295041,2,3,2013-03-10,2013-03-10,2013-04-01,2013-04-10,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295043,1,2,2007-12-21,2007-12-21,2009-01-01,2009-01-01,indirect,partnership,100.0,0.0,0,1,90–100,0.0,False,False,False
295043,2,3,2009-01-01,2009-01-01,2011-04-07,2011-04-07,partnership,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295043,3,4,2011-04-07,2011-04-07,2011-12-31,2011-12-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295043,4,5,2011-12-31,2011-12-31,2016-10-31,2016-10-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295043,5,6,2016-10-31,2016-10-31,2018-08-10,2018-08-10,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
295043,6,7,2018-08-10,2018-08-10,2022-02-01,2022-02-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
295044,1,2,2003-08-30,2003-08-30,2006-03-28,2006-03-28,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295044,2,3,2006-03-28,2006-03-28,2023-10-20,2023-10-20,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
295048,1,2,2003-08-30,2003-08-30,2006-03-28,2006-03-28,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295052,1,2,1992-01-10,1992-01-17,2006-01-01,2006-01-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
295055,1,2,2003-08-30,2003-08-30,2006-03-28,2006-03-28,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295066,1,2,2008-07-17,2008-07-17,2008-12-19,2008-12-19,indirect,indirect,100.0,0.0,0,1,90–100,36.4,False,False,False
295067,1,2,2001-11-08,2001-11-08,2008-12-30,2008-12-30,direct,indirect,100.0,0.0,0,1,90–100,50.0,False,False,False
295067,2,3,2008-12-30,2008-12-30,2023-08-31,2023-08-31,indirect,indirect,100.0,0.0,0,1,90–100,20.0,False,False,True
295070,1,2,2006-11-01,2006-11-01,2012-06-22,2012-06-22,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295070,2,3,2012-06-22,2012-06-22,2019-09-01,2019-09-01,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
295071,1,2,1997-03-05,1997-03-05,2007-03-31,2007-03-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295071,2,3,2007-03-31,2007-03-31,2008-03-31,2008-03-31,indirect,direct,50.0,50.0,0,5,50–60,50.0,False,False,False
295071,3,4,2008-03-31,2008-03-31,2023-09-07,2023-09-07,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
295072,1,2,2008-07-17,2008-07-17,2008-12-19,2008-12-19,indirect,indirect,100.0,0.0,0,1,90–100,36.4,False,False,False
295073,1,2,2002-12-03,2002-12-03,2002-12-10,2002-12-10,direct,direct,51.2,48.8,0,5,50–60,48.8,False,False,False
295075,1,2,2001-11-08,2001-11-08,2008-12-30,2008-12-30,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295075,2,3,2008-12-30,2008-12-30,2008-12-31,2008-12-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295075,3,4,2008-12-31,2008-12-31,2023-08-31,2023-08-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
295077,1,2,2013-06-27,2013-06-27,2018-10-23,2018-10-23,partnership,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
295079,1,2,2002-12-01,2002-12-01,2016-09-30,2016-09-30,direct,indirect,100.0,0.0,0,1,90–100,50.0,False,False,False
295079,2,3,2016-09-30,2016-09-30,2023-08-31,2023-08-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
295080,1,2,2010-11-01,2010-11-01,2022-06-01,2024-09-04,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
295082,1,2,2003-05-28,2003-05-28,2016-09-30,2016-09-30,direct,indirect,100.0,0.0,0,1,90–100,50.0,False,False,False
295082,2,3,2016-09-30,2016-09-30,2023-08-31,2023-08-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
295083,1,2,2004-06-13,2004-06-13,2007-02-07,2007-02-07,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295083,2,3,2007-02-07,2007-02-07,2013-01-01,2013-01-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
295083,3,4,2013-01-01,2013-01-01,2015-02-02,2015-02-02,indirect,indirect,100.0,0.0,0,1,90–100,30.8,False,False,False
295083,4,5,2015-02-02,2015-02-02,2018-08-01,2018-08-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
295083,5,6,2018-08-01,2018-08-01,2019-04-01,2019-04-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
295083,6,7,2019-04-01,2019-04-01,2020-02-01,2020-02-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
