cms_certification_number,num_chows,cnt_bucket0,cnt_bucket1,cnt_bucket2,cnt_bucket3,cnt_bucket4,cnt_bucket5,cnt_bucket6_inconcl,first_seen_month,entered_after_start,present_at_start,chow_date_1,chow_magnitude_1,chow_method_1,chow_inconcl_1,chow_date_2,chow_magnitude_2,chow_method_2,chow_inconcl_2,chow_date_3,chow_magnitude_3,chow_method_3,chow_inconcl_3,chow_date_4,chow_magnitude_4,chow_method_4,chow_inconcl_4,chow_date_5,chow_magnitude_5,chow_method_5,chow_inconcl_5,chow_date_6,chow_magnitude_6,chow_method_6,chow_inconcl_6,chow_date_7,chow_magnitude_7,chow_method_7,chow_inconcl_7,chow_date_8,chow_magnitude_8,chow_method_8,chow_inconcl_8,chow_date_9,chow_magnitude_9,chow_method_9,chow_inconcl_9,chow_date_10,chow_magnitude_10,chow_method_10,chow_inconcl_10,chow_date_11,chow_magnitude_11,chow_method_11,chow_inconcl_11,chow_date_12,chow_magnitude_12,chow_method_12,chow_inconcl_12
035183,1,0,1,0,0,0,0,0,1988-08-05,False,True,2019-02-28,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035193,1,0,1,0,0,0,0,0,2008-10-31,False,True,2017-03-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035196,4,0,4,0,0,0,0,0,2007-11-13,False,True,2018-11-01,100.0,0.0,False,2019-04-01,100.0,1.0,False,2023-09-01,100.0,1.0,False,2024-04-15,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035199,2,0,1,0,0,1,0,0,2009-09-01,False,True,2017-03-06,92.5,0.0,False,2017-12-31,63.3333,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035201,4,0,3,0,0,1,0,0,2009-09-01,False,True,2017-03-06,92.5,0.0,False,2017-12-31,63.3333,0.0,False,2018-12-31,92.0,0.0,False,2020-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035207,1,0,1,0,0,0,0,0,2008-10-31,False,True,2017-03-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035217,2,0,2,0,0,0,0,0,1976-03-01,False,True,2018-02-01,100.0,1.0,False,2023-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035225,4,0,4,0,0,0,0,0,2007-11-13,False,True,2018-11-01,100.0,1.0,False,2019-04-01,100.0,1.0,False,2023-09-01,100.0,1.0,False,2024-04-15,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035240,1,0,1,0,0,0,0,0,1996-01-20,False,True,2017-06-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035244,1,0,1,0,0,0,0,0,1997-10-14,False,True,2019-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035247,1,0,1,0,0,0,0,0,2012-02-17,False,True,2023-03-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035249,1,0,1,0,0,0,0,0,2013-05-03,False,True,2017-02-28,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035251,2,0,2,0,0,0,0,0,1998-09-08,False,True,2019-09-16,100.0,0.0,False,2024-02-13,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035255,2,0,2,0,0,0,0,0,2012-11-01,False,True,2023-03-01,100.0,0.0,False,2024-04-15,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035256,3,0,3,0,0,0,0,0,2001-04-04,False,True,2018-04-04,100.0,1.0,False,2020-07-20,100.0,1.0,False,2020-07-31,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035257,2,0,1,0,0,0,1,0,1997-12-24,False,True,2017-02-15,50.0,1.0,False,2024-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035259,2,0,0,0,0,1,1,0,2012-09-01,False,True,2017-12-31,66.0,0.0,False,2018-12-31,55.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035260,3,0,3,0,0,0,0,0,2006-01-05,False,True,2021-09-01,100.0,0.0,False,2021-12-28,100.0,1.0,False,2022-04-28,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035262,1,0,1,0,0,0,0,0,2001-04-17,False,True,2017-02-28,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035266,5,0,4,0,0,1,0,0,2001-02-02,False,True,2018-07-01,100.0,0.0,False,2021-01-01,100.0,0.0,False,2021-01-02,100.0,1.0,False,2023-07-01,100.0,1.0,False,2024-01-01,66.6667,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035268,4,0,3,1,0,0,0,0,2001-02-02,False,True,2021-01-01,100.0,1.0,False,2021-01-02,100.0,1.0,False,2023-07-01,100.0,1.0,False,2024-01-01,80.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035270,4,0,4,0,0,0,0,0,2007-11-13,False,True,2018-11-01,100.0,0.0,False,2019-04-01,100.0,1.0,False,2023-09-01,100.0,1.0,False,2024-04-15,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035274,1,0,1,0,0,0,0,0,2000-11-22,False,True,2019-03-08,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035275,5,0,4,0,0,1,0,0,2001-02-02,False,True,2019-09-01,100.0,0.0,False,2021-01-01,100.0,0.0,False,2021-01-02,100.0,1.0,False,2023-07-01,100.0,1.0,False,2024-01-01,66.6667,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035279,2,0,2,0,0,0,0,0,2010-07-28,False,True,2021-12-28,100.0,1.0,False,2024-11-20,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035280,1,0,1,0,0,0,0,0,2011-05-01,False,True,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035282,1,0,1,0,0,0,0,0,2011-09-19,False,True,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035283,1,0,1,0,0,0,0,0,2011-09-19,False,True,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035285,1,0,1,0,0,0,0,0,2012-05-01,False,True,2024-04-10,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035286,1,0,1,0,0,0,0,0,2010-11-24,False,True,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035287,2,0,1,0,0,1,0,0,2005-04-16,False,True,2018-11-16,66.6667,1.0,False,2022-11-30,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035290,2,0,2,0,0,0,0,0,1998-02-26,False,True,2017-07-07,100.0,0.0,False,2023-08-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035292,3,0,2,0,1,0,0,0,2012-04-17,False,True,2019-05-01,100.0,1.0,False,2022-07-01,100.0,0.0,False,2023-01-01,77.2727,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035293,1,0,1,0,0,0,0,0,2016-11-01,False,True,2018-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035296,2,0,2,0,0,0,0,0,2017-06-08,True,False,2020-02-14,100.0,1.0,False,2024-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035297,1,0,1,0,0,0,0,0,2019-06-07,True,False,2019-08-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035301,1,0,1,0,0,0,0,0,2007-07-25,False,True,2021-08-08,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045070,2,0,2,0,0,0,0,0,2015-11-03,False,True,2020-12-14,100.0,0.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045098,2,0,2,0,0,0,0,0,2016-07-01,False,True,2019-01-23,100.0,0.0,False,2021-04-05,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045134,1,0,1,0,0,0,0,0,2015-12-01,False,True,2019-11-20,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045135,1,0,1,0,0,0,0,0,2015-12-01,False,True,2019-11-20,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045138,2,0,2,0,0,0,0,0,2015-11-03,False,True,2020-12-14,100.0,0.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045140,1,0,1,0,0,0,0,0,2015-12-01,False,True,2019-11-20,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045142,1,0,1,0,0,0,0,0,2015-11-03,False,True,2022-03-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045144,1,0,1,0,0,0,0,0,2007-10-26,False,True,2018-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045146,3,0,3,0,0,0,0,0,2016-04-01,False,True,2019-01-23,100.0,0.0,False,2021-04-05,100.0,0.0,False,2023-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045147,2,0,2,0,0,0,0,0,2010-09-01,False,True,2020-07-01,100.0,0.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045149,1,0,1,0,0,0,0,0,2010-09-01,False,True,2020-07-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045151,2,0,2,0,0,0,0,0,2015-06-10,False,True,2019-01-01,100.0,0.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045153,1,0,1,0,0,0,0,0,2005-09-14,False,True,2024-05-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045155,2,0,2,0,0,0,0,0,2015-06-10,False,True,2019-09-01,100.0,0.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045157,2,0,2,0,0,0,0,0,2010-09-01,False,True,2020-07-01,100.0,1.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045158,2,0,2,0,0,0,0,0,2015-11-03,False,True,2019-07-01,100.0,0.0,False,2022-03-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045168,1,0,1,0,0,0,0,0,2013-03-12,False,True,2024-12-12,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045170,2,0,2,0,0,0,0,0,2011-08-01,False,True,2019-03-01,100.0,0.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045176,1,0,1,0,0,0,0,0,2015-11-03,False,True,2022-07-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045180,1,0,1,0,0,0,0,0,2015-12-01,False,True,2019-11-20,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045182,3,0,2,0,1,0,0,0,2008-03-21,False,True,2020-12-30,75.0,1.0,False,2020-12-31,100.0,1.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045184,3,0,3,0,0,0,0,0,2010-09-01,False,True,2020-07-01,100.0,1.0,False,2021-06-30,100.0,0.0,False,2024-08-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045187,1,0,1,0,0,0,0,0,2019-08-01,True,False,2022-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045189,1,0,1,0,0,0,0,0,2015-11-03,False,True,2022-03-31,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045190,3,0,3,0,0,0,0,0,2015-11-01,False,True,2022-08-01,100.0,1.0,False,2022-08-31,100.0,1.0,False,2023-08-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045191,1,0,1,0,0,0,0,0,1992-03-27,False,True,2019-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045192,1,0,1,0,0,0,0,0,2015-11-03,False,True,2022-03-31,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045194,3,0,3,0,0,0,0,0,2007-01-01,False,True,2018-01-01,100.0,0.0,False,2019-06-30,100.0,0.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045195,1,0,1,0,0,0,0,0,2015-12-01,False,True,2019-11-20,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045197,1,0,1,0,0,0,0,0,2015-11-03,False,True,2022-03-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045199,2,0,2,0,0,0,0,0,2010-09-01,False,True,2020-07-01,100.0,0.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045202,1,0,1,0,0,0,0,0,2014-09-23,False,True,2024-12-12,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045203,1,0,1,0,0,0,0,0,2015-12-01,False,True,2019-11-20,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045207,2,0,2,0,0,0,0,0,2015-06-10,False,True,2019-09-01,100.0,0.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045211,1,0,1,0,0,0,0,0,2002-01-29,False,True,2023-03-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045212,3,0,3,0,0,0,0,0,2016-04-01,False,True,2019-01-23,100.0,0.0,False,2021-04-05,100.0,0.0,False,2023-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045216,3,0,3,0,0,0,0,0,2002-07-01,False,True,2022-01-14,100.0,1.0,False,2022-05-16,100.0,1.0,False,2022-08-15,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045217,1,0,1,0,0,0,0,0,2015-11-20,False,True,2021-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045228,1,0,1,0,0,0,0,0,2005-10-01,False,True,2018-11-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045232,3,0,3,0,0,0,0,0,2016-04-01,False,True,2019-01-23,100.0,0.0,False,2021-04-05,100.0,0.0,False,2023-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045236,2,0,2,0,0,0,0,0,2015-06-10,False,True,2019-09-01,100.0,0.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045239,2,0,2,0,0,0,0,0,2010-09-01,False,True,2020-07-01,100.0,1.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045242,2,0,2,0,0,0,0,0,2015-04-01,False,True,2018-07-01,100.0,0.0,False,2023-04-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045243,2,0,2,0,0,0,0,0,2015-06-10,False,True,2019-09-01,100.0,0.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045245,2,0,2,0,0,0,0,0,2015-06-10,False,True,2019-09-01,100.0,0.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045250,1,0,1,0,0,0,0,0,1994-12-01,False,True,2019-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045254,1,0,1,0,0,0,0,0,2012-11-13,False,True,2022-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045256,2,0,2,0,0,0,0,0,2015-06-10,False,True,2019-09-01,100.0,0.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045259,3,0,3,0,0,0,0,0,2016-04-01,False,True,2019-01-23,100.0,0.0,False,2021-04-05,100.0,0.0,False,2023-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045268,1,0,1,0,0,0,0,0,2007-10-13,False,True,2023-01-16,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045269,2,0,2,0,0,0,0,0,2016-04-01,False,True,2020-06-15,100.0,0.0,False,2022-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045270,2,0,2,0,0,0,0,0,2015-06-10,False,True,2019-09-01,100.0,0.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045271,2,0,2,0,0,0,0,0,2010-01-22,False,True,2018-04-09,100.0,1.0,False,2018-08-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045275,3,0,3,0,0,0,0,0,2014-01-02,False,True,2018-10-01,100.0,0.0,False,2021-02-19,100.0,1.0,False,2022-03-31,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045277,1,0,1,0,0,0,0,0,2002-01-29,False,True,2023-03-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045284,2,0,2,0,0,0,0,0,2015-06-10,False,True,2019-09-01,100.0,0.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045287,1,0,1,0,0,0,0,0,2015-01-01,False,True,2017-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045288,2,0,2,0,0,0,0,0,2004-08-01,False,True,2017-06-07,100.0,1.0,False,2021-07-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045295,1,0,1,0,0,0,0,0,2015-04-01,False,True,2018-07-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045297,1,0,1,0,0,0,0,0,2001-06-18,False,True,2018-11-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045305,2,0,2,0,0,0,0,0,2010-09-01,False,True,2020-07-01,100.0,1.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045306,1,0,1,0,0,0,0,0,2002-07-01,False,True,2021-08-16,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045313,1,0,1,0,0,0,0,0,2015-04-01,False,True,2018-07-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045314,1,0,1,0,0,0,0,0,2016-01-01,False,True,2018-02-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045315,2,0,2,0,0,0,0,0,2001-06-18,False,True,2018-11-01,100.0,1.0,False,2021-01-27,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045318,2,0,1,0,0,1,0,0,1994-01-01,False,True,2021-10-27,65.0,0.0,False,2022-06-14,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045323,2,0,2,0,0,0,0,0,2012-09-01,False,True,2018-07-01,100.0,0.0,False,2023-04-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045326,1,0,1,0,0,0,0,0,2003-07-01,False,True,2018-07-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045327,1,0,1,0,0,0,0,0,2007-11-26,False,True,2017-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045334,3,0,3,0,0,0,0,0,2016-06-01,False,True,2019-01-23,100.0,0.0,False,2021-04-05,100.0,0.0,False,2023-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045342,1,0,1,0,0,0,0,0,2004-06-02,False,True,2022-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045345,3,0,3,0,0,0,0,0,2016-04-01,False,True,2019-01-23,100.0,0.0,False,2021-04-05,100.0,0.0,False,2023-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045346,2,0,2,0,0,0,0,0,2005-01-01,False,True,2018-09-01,100.0,0.0,False,2022-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045350,1,0,1,0,0,0,0,0,2015-11-03,False,True,2022-07-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045353,2,0,2,0,0,0,0,0,2011-08-01,False,True,2020-10-01,100.0,0.0,False,2022-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045356,1,0,1,0,0,0,0,0,2003-05-01,False,True,2018-06-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045357,1,0,1,0,0,0,0,0,2015-11-03,False,True,2022-03-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045358,2,0,2,0,0,0,0,0,2015-06-10,False,True,2019-01-01,100.0,0.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045359,3,0,3,0,0,0,0,0,2016-04-01,False,True,2019-01-23,100.0,0.0,False,2021-04-05,100.0,0.0,False,2023-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045361,1,0,1,0,0,0,0,0,2015-07-01,False,True,2023-01-16,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045366,1,0,1,0,0,0,0,0,2001-06-18,False,True,2018-11-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045370,1,0,1,0,0,0,0,0,2002-07-18,False,True,2020-09-15,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045372,3,0,3,0,0,0,0,0,2015-12-01,False,True,2019-01-23,100.0,0.0,False,2021-04-05,100.0,0.0,False,2023-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045377,2,0,2,0,0,0,0,0,2010-11-01,False,True,2019-02-10,100.0,1.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045378,1,0,1,0,0,0,0,0,2014-05-27,False,True,2018-06-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045382,1,0,1,0,0,0,0,0,2011-01-01,False,True,2018-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045383,2,0,2,0,0,0,0,0,2011-10-13,False,True,2021-04-01,100.0,0.0,False,2022-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045385,3,0,3,0,0,0,0,0,2016-04-01,False,True,2019-01-23,100.0,0.0,False,2021-04-05,100.0,0.0,False,2023-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045386,2,0,2,0,0,0,0,0,2001-05-10,False,True,2022-01-14,100.0,0.0,False,2022-06-14,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045390,4,0,4,0,0,0,0,0,2017-11-07,True,False,2018-01-01,100.0,0.0,False,2022-01-14,100.0,0.0,False,2022-06-14,100.0,1.0,False,2022-08-15,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045391,3,0,3,0,0,0,0,0,2017-11-13,True,False,2022-06-14,100.0,1.0,False,2022-08-15,100.0,1.0,False,2023-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045393,3,0,3,0,0,0,0,0,2017-11-07,True,False,2022-01-14,100.0,0.0,False,2022-06-14,100.0,1.0,False,2022-08-15,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045396,1,0,1,0,0,0,0,0,2007-01-22,False,True,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045402,1,0,1,0,0,0,0,0,2004-11-01,False,True,2020-09-15,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045403,1,0,1,0,0,0,0,0,2011-09-01,False,True,2018-07-25,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
