cms_certification_number,num_chows,first_seen_month,present_at_start,entered_after_start,bucket_0_count,bucket_1_count,bucket_2_count,bucket_3_count,bucket_4_count,bucket_5_count,bucket_6_count,chow_date_1,chow_magnitude_1,chow_method_1,chow_inconcl_1,chow_date_2,chow_magnitude_2,chow_method_2,chow_inconcl_2,chow_date_3,chow_magnitude_3,chow_method_3,chow_inconcl_3,chow_date_4,chow_magnitude_4,chow_method_4,chow_inconcl_4,chow_date_5,chow_magnitude_5,chow_method_5,chow_inconcl_5,chow_date_6,chow_magnitude_6,chow_method_6,chow_inconcl_6,chow_date_7,chow_magnitude_7,chow_method_7,chow_inconcl_7,chow_date_8,chow_magnitude_8,chow_method_8,chow_inconcl_8,chow_date_9,chow_magnitude_9,chow_method_9,chow_inconcl_9
525493,2,2015-07-31,True,False,0,2,0,0,0,0,0,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525494,1,1992-10-31,True,False,0,1,0,0,0,0,0,2024-01-26,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525495,0,1983-07-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525497,0,2011-05-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525498,1,2015-12-31,True,False,0,1,0,0,0,0,0,2023-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525499,2,2015-07-31,True,False,0,2,0,0,0,0,0,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525503,0,1966-02-28,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525504,2,2004-05-31,True,False,0,5,0,0,0,0,0,2018-02-22,100.0,0.0,False,2019-08-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525507,0,1966-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525508,0,2008-07-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525511,2,2015-07-31,True,False,0,2,0,0,0,0,0,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525513,1,2010-11-30,True,False,0,1,0,0,0,0,0,2021-01-06,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525515,0,2015-03-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525516,0,2010-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525519,0,1993-07-31,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525520,2,1993-11-30,True,False,0,2,0,0,0,0,0,2018-12-06,100.0,0.0,False,2019-02-15,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525522,2,2000-07-31,True,False,0,2,0,0,0,0,0,2017-07-01,100.0,0.0,False,2021-10-22,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525524,0,2022-01-31,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525525,0,2004-11-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525526,0,1996-05-31,True,False,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525528,0,1983-07-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525529,0,2014-12-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525530,0,2016-04-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525531,2,2017-06-30,False,True,0,2,0,0,0,0,0,2018-01-01,100.0,0.0,False,2025-02-28,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525532,2,1994-06-30,True,False,0,2,0,0,0,0,0,2018-12-06,100.0,0.0,False,2019-02-15,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525533,0,2022-09-30,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525535,0,1968-08-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525536,1,2013-01-31,True,False,0,1,0,0,0,0,0,2020-08-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525537,0,1966-06-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525540,0,1976-07-31,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525541,0,1999-08-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525542,0,1990-01-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525543,0,2012-02-29,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525546,1,2014-12-31,True,False,0,1,0,0,0,0,0,2019-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525547,1,2012-10-31,True,False,0,1,0,0,0,0,0,2021-04-30,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525549,1,2005-12-31,True,False,0,5,0,0,0,0,0,2019-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525551,2,2007-07-31,True,False,0,3,0,0,0,0,0,2017-12-01,100.0,0.0,False,2018-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525552,0,1994-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525553,1,2007-11-30,True,False,0,2,0,0,0,0,0,2021-09-22,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525554,0,1965-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525556,0,1995-07-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525557,0,2023-11-30,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525559,0,1966-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525562,0,2008-02-29,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525564,0,2014-01-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525565,0,1999-08-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525568,4,2007-03-31,True,False,0,4,0,0,0,0,0,2017-03-01,100.0,0.0,False,2018-11-05,100.0,0.0,False,2019-03-01,100.0,0.0,False,2022-02-14,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,
525571,1,2014-12-31,True,False,0,1,0,0,0,0,0,2018-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525572,0,1984-08-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525573,0,1988-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525574,0,2010-03-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525578,2,2013-12-31,True,False,0,3,0,0,0,0,0,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525579,1,2014-12-31,True,False,0,2,0,0,0,0,0,2019-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525580,2,2016-03-31,True,False,0,2,0,0,0,0,0,2019-11-01,100.0,0.0,False,2019-12-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525583,0,1990-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525586,2,2015-07-31,True,False,0,2,0,0,0,0,0,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525589,0,2010-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525590,0,2015-03-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525592,2,1976-04-30,True,False,0,2,0,0,0,0,0,2017-09-23,100.0,0.0,False,2021-12-08,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525596,0,1993-07-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525600,4,2008-01-31,True,False,0,2,2,0,0,1,0,2017-03-06,80.4,0.0,False,2018-12-31,54.5,0.0,False,2020-01-01,83.3,0.0,False,2020-12-17,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,
525602,0,1966-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525604,3,2004-07-31,True,False,0,4,0,0,0,0,0,2019-01-11,100.0,0.0,False,2019-04-01,100.0,0.0,False,2022-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
525605,2,2015-07-31,True,False,0,2,0,0,0,0,0,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525606,0,2006-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525607,2,2015-07-31,True,False,0,2,0,0,0,0,0,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525608,1,2010-06-30,True,False,0,1,0,0,0,0,0,2017-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525609,0,2009-11-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525611,0,1973-11-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525612,0,2000-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525613,0,1994-07-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525616,0,2015-05-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525621,1,2015-10-31,True,False,0,1,0,0,0,0,0,2018-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525622,1,2004-10-31,True,False,0,1,0,0,0,0,0,2017-10-05,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525623,2,1983-06-30,True,False,0,2,0,0,0,0,0,2018-02-01,100.0,0.0,False,2020-10-28,99.3,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525624,0,1966-01-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525625,0,1973-12-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525626,0,1980-10-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525627,0,2008-07-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525629,0,2010-04-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525637,2,2015-07-31,True,False,0,2,0,0,0,0,0,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525642,0,1990-01-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525645,1,1998-10-31,True,False,0,1,0,0,0,0,0,2023-01-16,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525646,2,1991-08-31,True,False,0,6,0,0,0,0,0,2018-11-01,100.0,0.0,False,2024-07-09,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525648,0,2007-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525652,0,1974-11-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525653,3,2004-07-31,True,False,0,4,0,0,0,0,0,2019-01-11,100.0,0.0,False,2019-04-01,100.0,0.0,False,2022-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
525654,1,1974-04-30,True,False,0,2,0,0,0,0,0,2020-12-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525656,0,2012-02-29,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525657,0,1999-08-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525659,3,2004-07-31,True,False,0,3,0,0,1,0,0,2019-01-11,100.0,0.0,False,2019-04-01,100.0,0.0,False,2022-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
525661,0,2008-02-29,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525662,0,2011-11-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525663,1,2005-06-30,True,False,0,1,0,0,0,0,0,2019-02-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525664,1,2014-12-31,True,False,0,2,0,0,0,0,0,2019-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525665,0,2007-12-31,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525668,2,2012-08-31,True,False,0,2,1,0,0,0,0,2017-02-01,100.0,0.0,False,2021-04-16,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525670,1,2002-01-31,True,False,0,1,0,0,0,0,0,2019-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525672,1,2016-04-30,True,False,0,1,0,0,0,0,0,2019-12-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525673,1,2015-05-31,True,False,0,1,0,0,0,0,0,2024-05-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525677,0,1980-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525678,1,2008-07-31,True,False,0,1,0,0,0,0,0,2020-07-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525681,1,2006-05-31,True,False,0,2,1,0,0,0,0,2018-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525683,0,2006-11-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525684,0,2005-12-31,True,False,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525685,1,2004-10-31,True,False,0,2,0,0,0,0,0,2019-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525686,1,1968-07-31,True,False,0,2,0,0,0,0,0,2022-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525687,0,2012-02-29,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525689,1,2014-12-31,True,False,0,1,0,0,0,0,0,2019-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525693,0,2009-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525694,0,2007-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525695,0,1975-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525697,2,1999-07-31,True,False,0,4,0,0,0,0,0,2020-07-31,100.0,0.0,False,2020-08-14,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525698,0,2009-02-28,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525699,0,2009-02-28,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525701,1,2009-01-31,True,False,0,2,0,0,0,0,0,2024-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525702,2,2015-07-31,True,False,0,2,0,0,0,0,0,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525704,0,2010-08-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525705,0,2009-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525706,0,2017-03-31,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525707,0,2013-03-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525708,0,2012-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525709,1,2015-10-31,True,False,0,1,0,0,0,0,0,2024-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525710,2,2012-02-29,True,False,0,1,0,0,0,1,0,2017-09-23,50.0,0.0,False,2021-12-08,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525711,1,2011-12-31,True,False,0,2,0,0,0,0,0,2018-05-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525713,0,2013-08-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525714,0,2013-08-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525715,1,2015-01-31,True,False,0,1,0,0,0,0,0,2024-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525716,0,2014-07-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525717,0,2014-07-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525718,0,2014-07-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525719,0,2014-07-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525720,0,2015-05-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525726,0,1973-12-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525727,0,2017-01-31,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525728,0,2017-12-31,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525729,2,2015-08-31,True,False,0,2,0,0,0,0,0,2018-08-09,100.0,0.0,False,2018-08-16,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525730,1,2018-10-31,False,True,0,1,0,0,0,0,0,2019-12-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525731,0,2020-09-30,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535013,1,2015-10-31,True,False,0,1,0,0,0,0,0,2023-08-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535017,0,2020-07-31,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535021,1,1985-05-31,True,False,0,2,0,0,0,0,0,2023-05-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535024,1,2004-07-31,True,False,0,3,0,0,0,0,0,2019-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535025,2,2004-07-31,True,False,0,3,0,0,0,0,0,2019-04-01,100.0,0.0,False,2021-05-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535026,2,2004-07-31,True,False,0,3,0,0,0,0,0,2019-04-01,100.0,0.0,False,2021-05-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535031,1,2015-10-31,True,False,0,1,0,0,0,0,0,2023-08-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535032,0,1983-12-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535033,0,2014-05-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535034,0,1971-11-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535036,1,2015-10-31,True,False,0,1,0,0,0,0,0,2023-08-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535039,0,2015-09-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535040,0,1983-04-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535042,2,2014-01-31,True,False,0,2,0,0,0,0,0,2019-02-01,100.0,0.0,False,2023-08-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535043,7,2000-07-31,True,False,0,7,1,1,0,1,0,2017-03-06,90.9,0.0,False,2018-12-31,100.0,0.0,False,2019-11-01,100.0,0.0,False,2020-01-01,85.7,0.0,False,2020-12-31,57.1,0.0,False,2024-01-01,100.0,0.0,False,2024-03-22,100.0,0.0,False,,,,,,,,
535048,4,2000-07-31,True,False,0,3,3,0,0,1,0,2017-03-06,83.3,0.0,False,2018-12-31,81.8,0.0,False,2020-01-01,85.7,0.0,False,2020-12-31,57.1,0.0,False,,,,,,,,,,,,,,,,,,,,
535049,0,1976-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535050,0,1986-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535051,2,2011-05-31,True,False,0,2,0,0,0,0,0,2017-02-01,100.0,0.0,False,2023-08-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535053,0,2009-11-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535055,0,1983-04-30,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535056,1,2015-05-31,True,False,0,1,0,0,0,0,0,2023-08-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535057,0,2017-07-31,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535058,0,2022-04-30,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555004,2,2007-04-30,True,False,0,3,1,0,0,0,0,2020-02-01,100.0,0.0,False,2024-03-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555010,1,2014-10-31,True,False,0,3,0,0,0,0,0,2021-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555011,2,2008-08-31,True,False,0,5,0,0,0,0,0,2021-01-11,100.0,0.0,False,2022-02-03,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555012,1,1998-06-30,True,False,0,2,0,0,0,0,0,2021-02-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555016,0,1971-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555017,3,2015-01-31,True,False,0,2,0,1,0,1,0,2020-12-31,50.0,0.0,False,2023-06-30,100.0,0.0,False,2024-04-15,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
555019,0,1976-02-29,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555021,1,1987-10-31,True,False,0,1,0,0,0,0,0,2022-08-16,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555025,1,2015-04-30,True,False,0,1,0,0,0,1,0,2021-01-07,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555027,3,2010-04-30,True,False,0,5,0,0,0,0,0,2018-06-29,100.0,0.0,False,2022-11-08,100.0,0.0,False,2023-02-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
555028,0,1999-07-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555030,0,2015-07-31,True,False,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555035,1,1995-03-31,True,False,0,2,0,0,0,0,0,2023-06-30,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555039,1,2010-04-30,True,False,0,3,0,0,0,0,0,2018-06-30,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555040,1,2009-09-30,True,False,0,1,0,0,0,0,0,2023-03-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555045,1,2006-03-31,True,False,0,3,0,0,0,0,0,2019-04-19,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
