cms_certification_number,num_chows,had_chow,chow_date_1,chow_date_2,chow_date_3,chow_date_4,chow_date_5,chow_date_6,chow_date_7,chow_date_8,chow_date_9,chow_date_10,chow_date_11,chow_date_12
165303,2,True,2022-12-22,2024-08-15,,,,,,,,,,
165304,1,True,2020-03-01,,,,,,,,,,,
165307,1,True,2022-12-15,,,,,,,,,,,
165311,1,True,2018-12-17,,,,,,,,,,,
165318,1,True,2020-10-16,,,,,,,,,,,
165325,2,True,2022-12-22,2024-08-15,,,,,,,,,,
165326,2,True,2022-12-22,2024-08-15,,,,,,,,,,
165332,2,True,2017-03-01,2022-01-01,,,,,,,,,,
165333,1,True,2022-12-22,,,,,,,,,,,
165334,2,True,2022-12-22,2024-08-15,,,,,,,,,,
165338,2,True,2022-12-22,2024-08-15,,,,,,,,,,
165340,2,True,2022-12-22,2024-08-15,,,,,,,,,,
165341,1,True,2024-08-15,,,,,,,,,,,
165342,2,True,2022-12-22,2024-08-15,,,,,,,,,,
165343,1,True,2024-08-15,,,,,,,,,,,
165344,3,True,2017-03-01,2018-01-01,2021-05-14,,,,,,,,,
165346,2,True,2022-12-22,2024-08-15,,,,,,,,,,
165347,1,True,2022-12-22,,,,,,,,,,,
165350,1,True,2021-02-01,,,,,,,,,,,
165352,2,True,2022-12-22,2024-08-15,,,,,,,,,,
165353,1,True,2024-08-15,,,,,,,,,,,
165354,1,True,2024-08-15,,,,,,,,,,,
165355,1,True,2021-07-01,,,,,,,,,,,
165357,1,True,2021-04-01,,,,,,,,,,,
165363,2,True,2022-12-22,2024-08-15,,,,,,,,,,
165364,2,True,2022-12-22,2024-08-15,,,,,,,,,,
165365,1,True,2022-12-22,,,,,,,,,,,
165366,2,True,2022-12-22,2024-08-15,,,,,,,,,,
165367,1,True,2022-12-22,,,,,,,,,,,
165369,2,True,2022-12-22,2024-08-15,,,,,,,,,,
165371,1,True,2018-07-31,,,,,,,,,,,
165373,1,True,2021-04-01,,,,,,,,,,,
165375,1,True,2021-08-19,,,,,,,,,,,
165376,3,True,2017-05-01,2018-01-01,2021-05-14,,,,,,,,,
165379,3,True,2017-11-28,2024-06-21,2024-10-01,,,,,,,,,
165380,2,True,2022-12-22,2024-08-15,,,,,,,,,,
165381,1,True,2021-07-01,,,,,,,,,,,
165385,1,True,2024-08-15,,,,,,,,,,,
165386,1,True,2024-08-15,,,,,,,,,,,
165387,3,True,2017-03-01,2018-01-01,2021-05-14,,,,,,,,,
165391,1,True,2021-11-01,,,,,,,,,,,
165394,2,True,2017-07-01,2021-07-01,,,,,,,,,,
165399,1,True,2020-10-22,,,,,,,,,,,
165402,1,True,2017-11-01,,,,,,,,,,,
165408,1,True,2017-11-01,,,,,,,,,,,
165426,3,True,2017-03-01,2018-01-01,2021-05-14,,,,,,,,,
165427,1,True,2021-07-01,,,,,,,,,,,
165436,2,True,2017-04-01,2020-04-01,,,,,,,,,,
165437,3,True,2019-08-16,2020-11-02,2021-12-25,,,,,,,,,
165439,2,True,2023-06-09,2023-07-14,,,,,,,,,,
165440,1,True,2021-08-01,,,,,,,,,,,
165445,4,True,2017-01-01,2017-03-01,2018-01-01,2021-05-14,,,,,,,,
165447,1,True,2019-01-01,,,,,,,,,,,
165449,1,True,2024-02-22,,,,,,,,,,,
165450,1,True,2021-06-10,,,,,,,,,,,
165451,1,True,2017-11-01,,,,,,,,,,,
165453,1,True,2021-05-14,,,,,,,,,,,
165455,1,True,2017-11-01,,,,,,,,,,,
165458,3,True,2017-01-01,2018-01-01,2021-05-14,,,,,,,,,
165472,1,True,2019-11-01,,,,,,,,,,,
165478,1,True,2020-10-01,,,,,,,,,,,
165490,1,True,2017-11-01,,,,,,,,,,,
165495,1,True,2021-07-16,,,,,,,,,,,
165516,2,True,2022-11-16,2023-04-01,,,,,,,,,,
165523,4,True,2017-01-01,2017-03-01,2018-01-01,2021-05-14,,,,,,,,
165528,1,True,2017-11-01,,,,,,,,,,,
165529,1,True,2020-08-01,,,,,,,,,,,
165535,2,True,2017-02-01,2019-06-01,,,,,,,,,,
165540,1,True,2021-07-01,,,,,,,,,,,
165548,1,True,2018-11-14,,,,,,,,,,,
165549,1,True,2023-02-09,,,,,,,,,,,
165553,1,True,2024-01-05,,,,,,,,,,,
165555,1,True,2020-10-22,,,,,,,,,,,
165559,3,True,2018-07-20,2018-10-04,2023-04-01,,,,,,,,,
165562,1,True,2022-02-01,,,,,,,,,,,
165568,1,True,2021-07-01,,,,,,,,,,,
165570,1,True,2024-01-01,,,,,,,,,,,
165575,2,True,2018-07-26,2023-04-01,,,,,,,,,,
165578,1,True,2021-06-10,,,,,,,,,,,
165579,1,True,2023-04-01,,,,,,,,,,,
165580,1,True,2021-07-01,,,,,,,,,,,
165583,1,True,2019-11-01,,,,,,,,,,,
165585,1,True,2021-05-14,,,,,,,,,,,
165587,1,True,2023-03-01,,,,,,,,,,,
165601,2,True,2018-07-26,2023-04-01,,,,,,,,,,
165602,1,True,2022-03-01,,,,,,,,,,,
165605,5,True,2019-01-01,2021-01-01,2021-04-12,2021-10-01,2022-07-31,,,,,,,
165610,4,True,2019-01-01,2021-04-12,2021-10-01,2022-07-31,,,,,,,,
165613,5,True,2019-01-01,2021-01-01,2021-04-12,2021-10-01,2022-07-31,,,,,,,
165615,1,True,2022-05-20,,,,,,,,,,,
165616,1,True,2024-01-05,,,,,,,,,,,
165617,2,True,2022-12-22,2024-08-15,,,,,,,,,,
165625,2,True,2018-10-18,2024-01-01,,,,,,,,,,
165626,3,True,2019-05-01,2023-07-25,2023-07-26,,,,,,,,,
175113,1,True,2019-04-01,,,,,,,,,,,
175114,2,True,2021-11-19,2022-04-04,,,,,,,,,,
175116,1,True,2018-11-19,,,,,,,,,,,
175123,3,True,2019-10-01,2023-05-01,2025-02-28,,,,,,,,,
175130,4,True,2019-06-01,2019-09-05,2020-03-01,2023-05-01,,,,,,,,
175133,2,True,2021-11-19,2022-04-04,,,,,,,,,,
175159,2,True,2017-01-01,2023-06-27,,,,,,,,,,
175165,1,True,2017-01-01,,,,,,,,,,,
175168,3,True,2018-12-01,2023-05-05,2023-08-01,,,,,,,,,
175171,1,True,2022-08-01,,,,,,,,,,,
175172,2,True,2018-12-01,2023-05-05,,,,,,,,,,
175176,2,True,2019-02-01,2020-08-07,,,,,,,,,,
175180,4,True,2017-04-26,2017-05-01,2018-06-01,2023-05-05,,,,,,,,
175184,2,True,2020-03-01,2023-05-01,,,,,,,,,,
175187,1,True,2023-04-01,,,,,,,,,,,
175189,4,True,2017-03-06,2017-12-31,2018-12-31,2020-01-01,,,,,,,,
175191,1,True,2017-01-01,,,,,,,,,,,
175200,6,True,2017-04-01,2018-03-01,2020-03-01,2020-08-07,2020-12-01,2023-05-01,,,,,,
175201,1,True,2019-10-01,,,,,,,,,,,
175205,1,True,2019-10-01,,,,,,,,,,,
175207,1,True,2017-10-01,,,,,,,,,,,
175208,1,True,2019-10-01,,,,,,,,,,,
175213,1,True,2020-03-16,,,,,,,,,,,
175214,2,True,2021-11-19,2022-04-04,,,,,,,,,,
175215,2,True,2017-09-01,2023-11-01,,,,,,,,,,
175216,2,True,2017-04-01,2023-05-01,,,,,,,,,,
175218,2,True,2019-08-23,2021-08-01,,,,,,,,,,
175219,1,True,2019-10-01,,,,,,,,,,,
175221,2,True,2019-07-18,2019-11-01,,,,,,,,,,
175223,1,True,2019-10-01,,,,,,,,,,,
175228,1,True,2019-10-01,,,,,,,,,,,
175229,1,True,2019-10-01,,,,,,,,,,,
175231,1,True,2019-01-01,,,,,,,,,,,
175235,2,True,2021-11-19,2022-04-04,,,,,,,,,,
175238,2,True,2017-04-01,2023-05-01,,,,,,,,,,
175239,2,True,2021-11-19,2022-04-04,,,,,,,,,,
175240,2,True,2019-06-01,2019-06-15,,,,,,,,,,
175243,1,True,2022-05-01,,,,,,,,,,,
175245,1,True,2019-10-01,,,,,,,,,,,
175246,5,True,2017-04-01,2017-04-02,2021-03-01,2022-07-01,2023-05-01,,,,,,,
175254,2,True,2021-11-19,2022-04-04,,,,,,,,,,
175255,1,True,2019-06-01,,,,,,,,,,,
175260,1,True,2019-01-01,,,,,,,,,,,
175263,1,True,2019-01-01,,,,,,,,,,,
175267,2,True,2017-04-01,2023-05-01,,,,,,,,,,
175272,1,True,2019-10-01,,,,,,,,,,,
175273,1,True,2019-10-01,,,,,,,,,,,
175277,4,True,2017-03-06,2017-12-31,2018-12-31,2020-01-01,,,,,,,,
175280,2,True,2019-11-01,2023-05-01,,,,,,,,,,
175281,1,True,2017-01-01,,,,,,,,,,,
175282,5,True,2018-08-01,2020-03-01,2020-08-07,2020-12-01,2023-05-01,,,,,,,
175291,1,True,2021-02-01,,,,,,,,,,,
175299,1,True,2020-02-10,,,,,,,,,,,
175317,1,True,2019-10-01,,,,,,,,,,,
175322,1,True,2019-01-01,,,,,,,,,,,
175323,1,True,2020-08-10,,,,,,,,,,,
175324,1,True,2019-10-01,,,,,,,,,,,
175328,1,True,2019-01-01,,,,,,,,,,,
175332,2,True,2018-07-11,2018-11-01,,,,,,,,,,
175333,2,True,2020-12-01,2023-05-01,,,,,,,,,,
175334,1,True,2019-01-01,,,,,,,,,,,
175335,1,True,2018-09-01,,,,,,,,,,,
175337,1,True,2019-10-01,,,,,,,,,,,
175338,3,True,2017-04-01,2017-04-02,2023-05-01,,,,,,,,,
175340,2,True,2021-07-01,2023-05-01,,,,,,,,,,
175344,3,True,2017-04-01,2017-07-01,2023-05-01,,,,,,,,,
175347,1,True,2018-11-01,,,,,,,,,,,
175348,6,True,2019-04-01,2020-03-01,2020-08-07,2020-12-01,2023-05-01,2023-06-13,,,,,,
175350,2,True,2022-12-01,2025-02-28,,,,,,,,,,
175351,1,True,2021-10-01,,,,,,,,,,,
175354,4,True,2017-03-06,2017-12-31,2018-12-31,2019-09-17,,,,,,,,
175356,1,True,2019-01-01,,,,,,,,,,,
175359,1,True,2019-01-01,,,,,,,,,,,
175361,1,True,2019-03-20,,,,,,,,,,,
175366,1,True,2019-01-01,,,,,,,,,,,
175377,1,True,2018-10-31,,,,,,,,,,,
175397,2,True,2017-04-01,2023-05-01,,,,,,,,,,
175401,2,True,2019-07-18,2019-11-01,,,,,,,,,,
175409,2,True,2020-05-01,2022-07-01,,,,,,,,,,
175410,1,True,2020-07-01,,,,,,,,,,,
175411,1,True,2021-04-01,,,,,,,,,,,
175412,1,True,2017-04-01,,,,,,,,,,,
175418,1,True,2024-02-01,,,,,,,,,,,
175419,2,True,2017-05-23,2022-04-01,,,,,,,,,,
175425,1,True,2019-10-01,,,,,,,,,,,
175433,2,True,2017-07-01,2023-06-01,,,,,,,,,,
175435,1,True,2024-03-22,,,,,,,,,,,
175444,2,True,2017-04-01,2023-05-01,,,,,,,,,,
175450,1,True,2022-03-01,,,,,,,,,,,
175452,2,True,2019-02-08,2019-04-01,,,,,,,,,,
175454,2,True,2019-07-18,2019-11-01,,,,,,,,,,
175455,1,True,2019-10-01,,,,,,,,,,,
175459,1,True,2018-12-19,,,,,,,,,,,
175466,2,True,2022-01-01,2024-03-01,,,,,,,,,,
175472,1,True,2024-02-26,,,,,,,,,,,
175491,1,True,2019-01-01,,,,,,,,,,,
175499,2,True,2019-04-01,2021-06-01,,,,,,,,,,
175501,1,True,2020-09-01,,,,,,,,,,,
175504,2,True,2020-03-01,2023-05-01,,,,,,,,,,
175508,7,True,2020-06-30,2021-08-01,2022-03-14,2023-07-25,2023-08-01,2023-08-09,2023-08-10,,,,,
175514,1,True,2020-09-01,,,,,,,,,,,
175531,1,True,2023-12-19,,,,,,,,,,,
175532,1,True,2020-09-01,,,,,,,,,,,
175536,5,True,2017-12-16,2019-01-01,2019-02-01,2019-12-31,2022-07-31,,,,,,,
175537,1,True,2017-01-01,,,,,,,,,,,
175540,2,True,2019-01-01,2020-09-01,,,,,,,,,,
175541,2,True,2021-01-14,2025-01-01,,,,,,,,,,
175542,7,True,2018-07-01,2019-09-01,2021-01-01,2021-01-02,2023-07-01,2023-09-01,2024-01-01,,,,,
175544,3,True,2017-04-01,2019-08-26,2020-01-01,,,,,,,,,
175546,1,True,2023-05-03,,,,,,,,,,,
175547,6,True,2017-03-01,2019-01-01,2019-01-11,2019-04-01,2022-08-15,2023-05-01,,,,,,
175557,2,True,2018-08-24,2021-01-01,,,,,,,,,,
175559,1,True,2017-09-01,,,,,,,,,,,
175560,2,True,2021-01-01,2022-07-01,,,,,,,,,,
175562,1,True,2017-09-01,,,,,,,,,,,
175563,2,True,2019-11-20,2021-10-01,,,,,,,,,,
175566,1,True,2020-08-11,,,,,,,,,,,
185005,1,True,2022-11-14,,,,,,,,,,,
185012,2,True,2019-04-01,2023-10-20,,,,,,,,,,
185015,1,True,2021-12-01,,,,,,,,,,,
185029,1,True,2024-05-01,,,,,,,,,,,
185038,2,True,2017-05-09,2022-01-01,,,,,,,,,,
185039,1,True,2019-07-25,,,,,,,,,,,
185042,3,True,2017-03-30,2017-04-01,2022-03-23,,,,,,,,,
185047,1,True,2018-12-01,,,,,,,,,,,
185048,2,True,2019-04-01,2024-02-01,,,,,,,,,,
185052,1,True,2018-05-01,,,,,,,,,,,
185057,1,True,2018-04-17,,,,,,,,,,,
185061,1,True,2018-09-01,,,,,,,,,,,
185065,1,True,2017-05-01,,,,,,,,,,,
185076,4,True,2017-06-01,2018-06-01,2019-10-01,2021-12-01,,,,,,,,
185087,1,True,2018-09-01,,,,,,,,,,,
185089,1,True,2018-05-01,,,,,,,,,,,
185090,2,True,2019-04-01,2023-10-20,,,,,,,,,,
185094,1,True,2018-08-01,,,,,,,,,,,
185095,1,True,2019-10-14,,,,,,,,,,,
185103,3,True,2017-03-30,2017-04-01,2022-03-23,,,,,,,,,
185118,1,True,2018-05-01,,,,,,,,,,,
185120,1,True,2018-05-01,,,,,,,,,,,
185122,1,True,2017-09-01,,,,,,,,,,,
185125,1,True,2017-04-28,,,,,,,,,,,
185127,1,True,2018-05-01,,,,,,,,,,,
185132,1,True,2018-10-01,,,,,,,,,,,
185133,1,True,2023-01-01,,,,,,,,,,,
185141,1,True,2017-11-01,,,,,,,,,,,
185142,2,True,2017-09-01,2019-10-01,,,,,,,,,,
185144,3,True,2020-12-31,2023-06-30,2024-04-15,,,,,,,,,
185145,1,True,2018-10-01,,,,,,,,,,,
185146,1,True,2018-05-01,,,,,,,,,,,
185149,1,True,2018-05-01,,,,,,,,,,,
185159,2,True,2019-10-14,2024-08-01,,,,,,,,,,
185160,5,True,2017-03-06,2017-12-31,2018-12-31,2020-01-01,2020-12-31,,,,,,,
185165,1,True,2019-10-14,,,,,,,,,,,
185167,2,True,2019-04-01,2023-10-20,,,,,,,,,,
185168,1,True,2018-05-01,,,,,,,,,,,
185169,1,True,2018-05-01,,,,,,,,,,,
185170,2,True,2019-04-01,2024-02-01,,,,,,,,,,
185171,1,True,2017-01-01,,,,,,,,,,,
185173,2,True,2017-09-01,2018-09-01,,,,,,,,,,
185176,2,True,2019-10-14,2020-01-01,,,,,,,,,,
185178,3,True,2020-12-31,2023-06-30,2024-04-15,,,,,,,,,
185180,1,True,2018-05-01,,,,,,,,,,,
185183,1,True,2024-07-01,,,,,,,,,,,
185192,2,True,2019-10-14,2020-01-01,,,,,,,,,,
185194,3,True,2017-03-06,2018-12-31,2020-01-01,,,,,,,,,
185200,1,True,2017-03-30,,,,,,,,,,,
185205,1,True,2018-05-01,,,,,,,,,,,
185207,3,True,2017-03-30,2017-04-01,2022-03-23,,,,,,,,,
185209,1,True,2018-05-01,,,,,,,,,,,
185210,1,True,2018-10-01,,,,,,,,,,,
185211,1,True,2018-05-01,,,,,,,,,,,
185215,3,True,2020-12-31,2023-06-30,2024-04-15,,,,,,,,,
185218,1,True,2017-03-30,,,,,,,,,,,
185220,1,True,2019-07-25,,,,,,,,,,,
185221,1,True,2018-09-01,,,,,,,,,,,
185222,1,True,2020-08-06,,,,,,,,,,,
185224,1,True,2018-09-01,,,,,,,,,,,
185227,1,True,2023-01-01,,,,,,,,,,,
185229,1,True,2018-12-01,,,,,,,,,,,
185230,1,True,2018-05-01,,,,,,,,,,,
185236,3,True,2019-04-01,2021-07-01,2021-12-01,,,,,,,,,
185237,2,True,2018-02-01,2021-12-01,,,,,,,,,,
185238,1,True,2019-10-14,,,,,,,,,,,
185240,1,True,2017-03-30,,,,,,,,,,,
185244,3,True,2017-01-20,2019-10-14,2020-01-01,,,,,,,,,
185246,1,True,2018-05-01,,,,,,,,,,,
185249,1,True,2018-05-01,,,,,,,,,,,
185250,1,True,2017-03-30,,,,,,,,,,,
185252,1,True,2018-09-01,,,,,,,,,,,
185253,1,True,2019-07-25,,,,,,,,,,,
185254,1,True,2017-03-30,,,,,,,,,,,
185256,1,True,2020-07-01,,,,,,,,,,,
185257,1,True,2019-10-14,,,,,,,,,,,
185261,1,True,2019-07-25,,,,,,,,,,,
185262,1,True,2018-09-01,,,,,,,,,,,
185263,1,True,2023-01-01,,,,,,,,,,,
185264,1,True,2020-06-01,,,,,,,,,,,
185265,2,True,2021-07-01,2021-12-01,,,,,,,,,,
185266,1,True,2018-09-01,,,,,,,,,,,
185267,1,True,2018-10-15,,,,,,,,,,,
185268,2,True,2018-05-01,2021-12-01,,,,,,,,,,
185269,1,True,2021-01-01,,,,,,,,,,,
185271,2,True,2021-08-01,2021-12-01,,,,,,,,,,
185272,1,True,2018-09-01,,,,,,,,,,,
185274,1,True,2019-07-25,,,,,,,,,,,
185275,1,True,2018-05-01,,,,,,,,,,,
185277,1,True,2018-05-01,,,,,,,,,,,
185279,3,True,2018-06-01,2019-10-01,2021-12-01,,,,,,,,,
185282,1,True,2019-07-25,,,,,,,,,,,
185286,2,True,2020-03-01,2021-12-01,,,,,,,,,,
185287,1,True,2018-05-01,,,,,,,,,,,
185290,2,True,2017-02-01,2023-10-20,,,,,,,,,,
185293,1,True,2018-05-01,,,,,,,,,,,
185294,3,True,2017-09-01,2019-07-01,2021-12-01,,,,,,,,,
185295,2,True,2019-10-11,2023-01-01,,,,,,,,,,
185298,3,True,2017-01-01,2021-07-01,2024-08-01,,,,,,,,,
185300,1,True,2018-04-19,,,,,,,,,,,
185302,1,True,2018-09-01,,,,,,,,,,,
185304,1,True,2018-05-07,,,,,,,,,,,
185306,1,True,2023-01-01,,,,,,,,,,,
185309,3,True,2018-06-01,2019-10-01,2021-12-01,,,,,,,,,
185311,1,True,2018-04-19,,,,,,,,,,,
185312,2,True,2018-04-01,2021-12-01,,,,,,,,,,
185313,3,True,2018-06-01,2019-10-01,2021-12-01,,,,,,,,,
185315,1,True,2018-05-08,,,,,,,,,,,
185316,3,True,2018-06-01,2019-10-01,2021-12-01,,,,,,,,,
185317,1,True,2019-07-25,,,,,,,,,,,
185318,1,True,2021-07-01,,,,,,,,,,,
185329,1,True,2018-09-01,,,,,,,,,,,
185330,1,True,2018-09-01,,,,,,,,,,,
185331,1,True,2018-09-01,,,,,,,,,,,
185333,2,True,2019-04-01,2023-10-20,,,,,,,,,,
185336,1,True,2018-09-01,,,,,,,,,,,
185338,1,True,2018-09-01,,,,,,,,,,,
185339,1,True,2018-09-01,,,,,,,,,,,
185340,2,True,2018-05-01,2018-05-08,,,,,,,,,,
185341,2,True,2019-12-01,2021-12-01,,,,,,,,,,
185342,1,True,2018-05-01,,,,,,,,,,,
185344,2,True,2021-08-01,2022-09-01,,,,,,,,,,
185346,1,True,2018-05-08,,,,,,,,,,,
185348,2,True,2018-05-01,2021-12-01,,,,,,,,,,
185349,1,True,2018-05-01,,,,,,,,,,,
185352,1,True,2018-09-01,,,,,,,,,,,
185353,1,True,2018-09-01,,,,,,,,,,,
185354,1,True,2018-09-01,,,,,,,,,,,
185355,1,True,2023-05-08,,,,,,,,,,,
185358,2,True,2020-04-01,2021-12-01,,,,,,,,,,
185359,1,True,2017-03-30,,,,,,,,,,,
185360,3,True,2020-12-31,2023-06-30,2024-04-15,,,,,,,,,
185361,2,True,2018-07-02,2021-12-23,,,,,,,,,,
185362,3,True,2020-12-31,2023-06-30,2024-04-15,,,,,,,,,
185364,2,True,2021-07-01,2021-12-01,,,,,,,,,,
185379,2,True,2017-03-30,2017-04-01,,,,,,,,,,
185381,2,True,2018-05-01,2018-05-08,,,,,,,,,,
185382,2,True,2018-04-01,2021-12-01,,,,,,,,,,
185384,2,True,2017-09-29,2023-01-31,,,,,,,,,,
185392,1,True,2017-03-30,,,,,,,,,,,
185399,2,True,2019-04-01,2024-02-01,,,,,,,,,,
185400,1,True,2024-01-01,,,,,,,,,,,
185401,2,True,2019-04-01,2024-02-01,,,,,,,,,,
185402,1,True,2018-10-01,,,,,,,,,,,
185407,1,True,2018-11-16,,,,,,,,,,,
185409,4,True,2018-12-01,2019-04-01,2021-07-01,2021-12-01,,,,,,,,
185415,2,True,2019-07-25,2019-08-30,,,,,,,,,,
185418,1,True,2019-07-25,,,,,,,,,,,
185428,1,True,2018-11-16,,,,,,,,,,,
185434,1,True,2017-03-30,,,,,,,,,,,
185435,2,True,2019-04-01,2024-02-01,,,,,,,,,,
185436,2,True,2017-11-01,2020-08-02,,,,,,,,,,
185437,2,True,2018-10-15,2021-05-17,,,,,,,,,,
185438,3,True,2020-12-31,2023-06-30,2024-04-15,,,,,,,,,
185443,1,True,2023-10-20,,,,,,,,,,,
185444,1,True,2023-04-01,,,,,,,,,,,
185445,1,True,2018-10-01,,,,,,,,,,,
185446,2,True,2018-05-01,2018-09-16,,,,,,,,,,
185449,2,True,2021-04-01,2022-12-01,,,,,,,,,,
185455,4,True,2018-06-01,2020-12-31,2023-06-30,2024-04-15,,,,,,,,
185456,1,True,2019-07-25,,,,,,,,,,,
185461,1,True,2018-10-01,,,,,,,,,,,
185462,2,True,2018-10-01,2021-10-01,,,,,,,,,,
185463,1,True,2021-10-01,,,,,,,,,,,
185464,1,True,2019-03-01,,,,,,,,,,,
185466,1,True,2018-10-01,,,,,,,,,,,
185467,3,True,2020-02-13,2021-12-31,2024-12-31,,,,,,,,,
185468,1,True,2018-05-01,,,,,,,,,,,
185469,1,True,2018-12-01,,,,,,,,,,,
185470,2,True,2018-10-01,2021-10-01,,,,,,,,,,
185474,2,True,2018-10-01,2021-10-01,,,,,,,,,,
185478,1,True,2018-10-01,,,,,,,,,,,
185480,1,True,2022-12-01,,,,,,,,,,,
185482,1,True,2018-10-01,,,,,,,,,,,
185485,1,True,2021-10-01,,,,,,,,,,,
195176,1,True,2020-10-01,,,,,,,,,,,
195177,3,True,2021-02-01,2022-07-26,2022-11-28,,,,,,,,,
195184,1,True,2023-10-31,,,,,,,,,,,
195199,2,True,2020-10-01,2023-01-01,,,,,,,,,,
195201,2,True,2017-07-01,2022-07-01,,,,,,,,,,
195203,2,True,2020-11-21,2020-12-29,,,,,,,,,,
195204,2,True,2021-01-01,2021-08-20,,,,,,,,,,
195210,1,True,2023-06-14,,,,,,,,,,,
195247,5,True,2020-01-21,2021-01-01,2021-03-23,2021-12-01,2024-03-01,,,,,,,
195248,1,True,2020-06-16,,,,,,,,,,,
195257,1,True,2020-06-16,,,,,,,,,,,
195265,1,True,2022-05-01,,,,,,,,,,,
195278,1,True,2020-12-29,,,,,,,,,,,
195279,1,True,2023-10-01,,,,,,,,,,,
195291,4,True,2020-01-21,2021-01-01,2021-03-23,2021-12-01,,,,,,,,
195303,2,True,2020-06-22,2020-12-29,,,,,,,,,,
195309,1,True,2020-01-01,,,,,,,,,,,
195323,5,True,2020-01-21,2021-01-01,2021-03-23,2021-12-01,2024-03-01,,,,,,,
195324,5,True,2020-01-21,2021-01-01,2021-03-23,2021-12-01,2024-03-01,,,,,,,
195329,2,True,2020-10-01,2021-08-01,,,,,,,,,,
195341,1,True,2019-03-01,,,,,,,,,,,
195343,1,True,2018-01-01,,,,,,,,,,,
195344,1,True,2019-04-01,,,,,,,,,,,
195348,1,True,2020-12-29,,,,,,,,,,,
195349,1,True,2018-01-01,,,,,,,,,,,
195350,1,True,2017-01-28,,,,,,,,,,,
195353,1,True,2021-01-01,,,,,,,,,,,
195356,2,True,2022-07-26,2022-11-28,,,,,,,,,,
195359,3,True,2017-12-31,2020-01-08,2020-04-01,,,,,,,,,
195362,1,True,2020-06-16,,,,,,,,,,,
195365,1,True,2021-10-01,,,,,,,,,,,
195369,2,True,2022-11-01,2023-04-01,,,,,,,,,,
195373,2,True,2018-03-18,2022-12-01,,,,,,,,,,
195376,1,True,2022-12-02,,,,,,,,,,,
195380,1,True,2019-04-01,,,,,,,,,,,
195385,2,True,2020-12-23,2021-12-14,,,,,,,,,,
195386,1,True,2020-01-01,,,,,,,,,,,
195388,1,True,2020-01-01,,,,,,,,,,,
195390,1,True,2020-06-16,,,,,,,,,,,
195392,1,True,2019-08-01,,,,,,,,,,,
195393,1,True,2024-08-30,,,,,,,,,,,
195394,1,True,2018-01-01,,,,,,,,,,,
195401,1,True,2020-06-16,,,,,,,,,,,
195404,2,True,2018-07-09,2020-06-16,,,,,,,,,,
195406,1,True,2020-06-16,,,,,,,,,,,
195412,1,True,2020-06-16,,,,,,,,,,,
195416,5,True,2018-09-01,2020-01-25,2020-11-13,2022-01-01,2023-04-01,,,,,,,
195420,1,True,2020-06-16,,,,,,,,,,,
195422,1,True,2024-03-29,,,,,,,,,,,
195423,3,True,2021-01-01,2022-12-21,2022-12-22,,,,,,,,,
195430,2,True,2019-01-01,2022-02-01,,,,,,,,,,
195438,1,True,2020-06-16,,,,,,,,,,,
195442,2,True,2018-06-07,2019-10-15,,,,,,,,,,
195443,1,True,2019-05-01,,,,,,,,,,,
195445,4,True,2017-11-01,2022-04-01,2022-04-02,2023-04-01,,,,,,,,
195446,4,True,2017-11-01,2022-04-01,2022-04-02,2023-04-01,,,,,,,,
195452,1,True,2020-06-16,,,,,,,,,,,
195459,2,True,2017-08-19,2021-12-06,,,,,,,,,,
195460,1,True,2020-06-16,,,,,,,,,,,
195463,1,True,2020-06-16,,,,,,,,,,,
195467,2,True,2018-09-01,2020-01-25,,,,,,,,,,
195469,1,True,2022-02-10,,,,,,,,,,,
195471,1,True,2020-06-16,,,,,,,,,,,
195473,1,True,2021-01-01,,,,,,,,,,,
195476,2,True,2019-05-01,2022-12-31,,,,,,,,,,
195477,1,True,2023-10-01,,,,,,,,,,,
195478,1,True,2023-12-28,,,,,,,,,,,
195481,1,True,2020-12-29,,,,,,,,,,,
195482,1,True,2023-01-01,,,,,,,,,,,
195483,3,True,2020-07-24,2020-12-01,2022-12-31,,,,,,,,,
195486,1,True,2023-10-01,,,,,,,,,,,
195488,1,True,2021-01-01,,,,,,,,,,,
195493,3,True,2018-09-01,2020-01-01,2023-11-01,,,,,,,,,
195497,1,True,2023-10-01,,,,,,,,,,,
195498,1,True,2022-12-01,,,,,,,,,,,
195501,1,True,2021-01-01,,,,,,,,,,,
195504,1,True,2020-06-16,,,,,,,,,,,
195505,2,True,2020-07-24,2020-10-01,,,,,,,,,,
195506,6,True,2018-09-01,2020-01-01,2020-01-25,2020-11-13,2021-01-01,2022-01-01,,,,,,
195508,2,True,2019-01-01,2022-02-01,,,,,,,,,,
195509,2,True,2017-01-01,2023-06-14,,,,,,,,,,
195512,1,True,2021-01-01,,,,,,,,,,,
195513,1,True,2019-04-01,,,,,,,,,,,
195515,1,True,2019-04-01,,,,,,,,,,,
195516,2,True,2017-08-19,2021-12-06,,,,,,,,,,
195518,1,True,2022-01-01,,,,,,,,,,,
195520,1,True,2021-04-01,,,,,,,,,,,
195523,2,True,2018-08-01,2020-06-16,,,,,,,,,,
195524,1,True,2021-01-01,,,,,,,,,,,
195525,3,True,2019-07-01,2023-11-01,2024-01-01,,,,,,,,,
195526,1,True,2021-01-01,,,,,,,,,,,
195527,4,True,2018-09-01,2020-01-25,2022-01-01,2023-04-01,,,,,,,,
195529,1,True,2021-01-01,,,,,,,,,,,
